,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
0,7,86,86,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, улица Гарибальди, дом 30А",Обручевский район,Юго-Западный административный округ,37.55159372448871,55.66940152634629,1904330.672936512,6402436.935872153
1,9,92,92,Цветы Мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 99",Обручевский район,Юго-Западный административный округ,37.518951193190865,55.66875073300995,1902365.2923942315,6401685.0065473085
2,11,164,164,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, улица Красного Маяка, дом 2",район Чертаново Центральное,Южный административный округ,37.601785787455796,55.611864077167276,1909521.412579274,6397283.572146293
3,18,293,293,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Абельмановская улица, дом 3",Таганский район,Центральный административный округ,37.67284479008379,55.73762860411329,1909180.5013526368,6412331.75594745
4,28,481,481,Росцветторг,Магазин «Цветы»,Росцветторг,да,реализация непродовольственных товаров,"город Москва, Ангарская улица, дом 37/18",Дмитровский район,Северный административный округ,37.523609224109826,55.87898555718462,1894876.7154241009,6424448.045547145
5,32,510,510,Магазин «Цветочный ряд»,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, проспект Андропова, дом 28",район Нагатино-Садовники,Южный административный округ,37.662628386825034,55.679984020740875,1910702.8206619755,6405904.308264219
6,38,591,591,Цветы мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, улица Ивана Бабушкина, дом 13, корпус 1",Академический район,Юго-Западный административный округ,37.56225133593307,55.68568960009793,1904377.4619437943,6404415.9775442565
7,47,801,801,ЦВЕТЫ МИРА,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, улица Маршала Бирюзова, дом 22, корпус 1",район Щукино,Северо-Западный административный округ,37.48955312148674,55.79599691493019,1895878.3164964875,6414793.33832071
8,53,933,933,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, Бутырская улица, дом 9, корпус 2",Савёловский район,Северный административный округ,37.58304880944337,55.795196053315614,1901585.9123316675,6416655.7935284525
9,62,1054,1054,Цветы Мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, проспект Вернадского, дом 11/19",Ломоносовский район,Юго-Западный административный округ,37.52916678031804,55.68886806281347,1902244.6543573625,6404067.585773261
10,68,1153,1153,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, 2-я Владимирская улица, дом 38/18",район Перово,Восточный административный округ,37.784254332084934,55.75041794530924,1915474.9018694027,6416054.571026644
11,71,1196,1196,Ирис,Магазин «Цветы»,Ирис,да,реализация непродовольственных товаров,"город Москва, Волгоградский проспект, дом 1, строение 1",Таганский район,Центральный административный округ,37.67177630586279,55.73304208381688,1909286.199094205,6411815.028248698
12,84,1502,1502,Росцветторг,Магазин «Цветы»,Росцветторг,да,реализация непродовольственных товаров,"город Москва, улица Грекова, дом 10",район Северное Медведково,Северо-Восточный административный округ,37.66252447214249,55.888605956385355,1902933.362325214,6428383.648902859
13,98,1706,1706,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Большая Дорогомиловская улица, дом 7",район Дорогомилово,Западный административный округ,37.55729228407733,55.74608591906989,1901840.270818321,6410823.954702782
14,101,1735,1735,Росцветторг,Магазин «Цветы»,Росцветторг,да,реализация непродовольственных товаров,"город Москва, Дубнинская улица, дом 10, корпус 1",район Восточное Дегунино,Северный административный округ,37.56786753760839,55.86197013592891,1898189.0569813938,6423535.9013164975
15,105,1810,1810,ЦВЕТОЧНЫЙ РЯД,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Енисейская улица, дом 19",Бабушкинский район,Северо-Восточный административный округ,37.662465660854075,55.86869861162386,1903671.2437781303,6426237.6406271225
16,112,1915,1915,Росцветторг,Магазин «Цветы»,Росцветторг,да,реализация непродовольственных товаров,"город Москва, 1-я Владимирская улица, дом 37/15",район Перово,Восточный административный округ,37.780209287245476,55.75042723130215,1915228.7792494185,6415970.237371087
17,116,2019,2019,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, улица Новый Арбат, дом 22",район Арбат,Центральный административный округ,37.58896393165232,55.75309717535841,1903506.2035178929,6412241.546088066
18,120,2108,2108,Магазин «Цветы Мира»,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, Кастанаевская улица, дом 26",район Филёвский Парк,Западный административный округ,37.48938144116547,55.738145013288936,1898003.1822025096,6408551.876129276
19,126,2184,2184,Во имя розы,Магазин «Цветы»,Во имя розы,да,реализация непродовольственных товаров,"город Москва, Мясницкая улица, дом 22, строение 1",Басманный район,Центральный административный округ,37.634330041995355,55.76201990906814,1905932.3988029375,6414152.764714045
20,138,2389,2389,Цветы мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, улица Зои и Александра Космодемьянских, дом 7, корпус 1",Войковский район,Северный административный округ,37.508625,55.820708999999994,1896123.382951445,6417854.347644509
21,139,2398,2398,Магазин цветов «МНОГО ЦВЕТОВ»,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, улица Космонавтов, дом 12",поселение Щербинка,Новомосковский административный округ,37.535435212447645,55.515162731801595,1909041.414793975,6385464.093591915
22,141,2437,2437,Ирис,Магазин «Цветы»,Ирис,да,реализация непродовольственных товаров,"город Москва, улица Красная Пресня, дом 8",Пресненский район,Центральный административный округ,37.573975123075115,55.76155654907675,1902281.553515832,6412840.169127331
23,144,2510,2510,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Краснопрудная улица, дом 1",Красносельский район,Центральный административный округ,37.65912535654784,55.77692243529456,1906884.727711632,6416278.508476768
24,146,2518,2518,Цветы,Магазин «Цветы»,Цветы столицы,да,реализация непродовольственных товаров,"город Москва, Краснопрудная улица, дом 22-24",Красносельский район,Центральный административный округ,37.665448,55.778845,1907197.2021460838,6416618.2830608925
25,147,2527,2527,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Нижняя Красносельская улица, дом 45/17",Басманный район,Центральный административный округ,37.67630179028773,55.77289618353598,1908077.866733525,6416204.942256563
26,150,2574,2574,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, Гоголевский бульвар, дом 3",район Хамовники,Центральный административный округ,37.60060298410908,55.744877523968896,1904518.64776944,6411598.95599236
27,159,2675,2675,Цветы Мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, улица Куусинена, дом 11, корпус 1",Хорошёвский район,Северный административный округ,37.5139779912507,55.782720874580704,1897852.4513997282,6413870.319813054
28,166,2748,2748,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Ленинградский проспект, дом 62",район Аэропорт,Северный административный округ,37.532189749343,55.801134416046104,1898277.7477904,6416234.828252877
29,167,2771,2771,Просто цветы,Магазин «Цветы»,Просто цветы,да,реализация непродовольственных товаров,"город Москва, Ленинградский проспект, дом 74, корпус 1",район Аэропорт,Северный административный округ,37.516568285808255,55.80520325834001,1897178.753165732,6416348.078036525
30,168,2776,2776,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Ленинградский проспект, дом 75, корпус 1",район Сокол,Северный административный округ,37.51231076860725,55.80494026575512,1896929.968311495,6416231.086669004
31,169,2783,2783,Цветы Столицы,Магазин «Цветы»,Цветы столицы,да,реализация непродовольственных товаров,"город Москва, Ленинградский проспект, дом 77, корпус 1",район Сокол,Северный административный округ,37.509193880868494,55.80491495036969,1896741.6507854608,6416163.476675174
32,178,2988,2988,Цветы Мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 89/2",Ломоносовский район,Юго-Западный административный округ,37.53277411219415,55.6779003655345,1902869.690425579,6402960.222489247
33,182,3122,3122,Цветы Мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, Люсиновская улица, дом 4",район Замоскворечье,Центральный административный округ,37.62237648180259,55.727414661566804,1906490.8430815728,6410172.459593465
34,198,3313,3313,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 38",Мещанский район,Центральный административный округ,37.633712744562004,55.779619629318105,1905240.9250308909,6416036.647703922
35,206,3462,3462,МНОГО ЦВЕТОВ,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, Мичуринский проспект, дом 38",район Раменки,Западный административный округ,37.494827,55.696387,1899875.3986863082,6404162.243912278
36,217,3645,3645,Во имя розы,Магазин «Цветы»,Во имя розы,да,реализация непродовольственных товаров,"город Москва, Неглинная улица, дом 16/2, строение 4",Мещанский район,Центральный административный округ,37.62049043031435,55.765103466725186,1904976.871287216,6414195.275936571
37,222,3701,3701,ЦВЕТЫ МИРА,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, улица Маршала Новикова, дом 16",район Щукино,Северо-Западный административный округ,37.4608526047261,55.805524343654305,1893783.725286754,6415224.114279071
38,226,3764,3764,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, 1-я Новокузьминская улица, дом 23, корпус 1",Рязанский район,Юго-Восточный административный округ,37.79309023070622,55.71396710671733,1917375.6097947515,6412314.152500061
39,237,3942,3942,Цветы мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, улица Островитянова, дом 30, корпус 1",район Тёплый Стан,Юго-Западный административный округ,37.5179311262186,55.6340568190277,1903583.9353163592,6397922.163636938
40,251,4121,4121,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Первомайская улица, дом 74",район Восточное Измайлово,Восточный административный округ,37.80069755930144,55.79301511627875,1914878.9763477345,6420990.096208192
41,252,4130,4130,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Первомайская улица, дом 81",район Измайлово,Восточный административный округ,37.80162919864949,55.79348030030446,1914918.088809974,6421059.859277807
42,262,4233,4233,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, Старый Петровско-Разумовский проезд, дом 15-17",Савёловский район,Северный административный округ,37.558525,55.799420999999995,1899940.248716991,6416599.2355762925
43,263,4237,4237,Росцветторг,Магазин «Цветы»,Росцветторг,да,реализация непродовольственных товаров,"город Москва, Петрозаводская улица, дом 11А",район Ховрино,Северный административный округ,37.49378709206288,55.86602148197785,1893548.794597836,6422430.589514952
