,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
56,28107,28107,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Большая Грузинская улица, дом 63, строение 1",Пресненский район,Центральный административный округ,37.58487936606922,55.77288479713992,1902524.339086984,6414289.135420783
57,28126,28126,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Комсомольский проспект, дом 11",район Хамовники,Центральный административный округ,37.59004099628217,55.73052729322546,1904408.4059409613,6409831.08991205
58,28193,28193,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Осенний бульвар, дом 8, корпус 1",район Крылатское,Западный административный округ,37.40946226175743,55.75562202577548,1892497.9914054102,6408776.224042915
59,28201,28201,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Щёлковское шоссе, дом 8",район Северное Измайлово,Восточный административный округ,37.7613083672392,55.80432324469062,1912065.8049149555,6421377.9295745
60,28301,28301,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Ленинградское шоссе, дом 112/1",район Левобережный,Северный административный округ,37.46549427460993,55.863677045137294,1891920.1949823785,6421590.331264433
61,28454,28454,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Люблинская улица, дом 96",район Марьино,Юго-Восточный административный округ,37.739485565345255,55.657167783427006,1916234.1792195288,6405062.710442892
62,28900,28900,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Боровское шоссе, дом 56",район Ново-Переделкино,Западный административный округ,37.345656490996355,55.63488792275116,1893040.395411029,6394429.005697879
63,29002,29002,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Чапаевский переулок, дом 18/1",район Сокол,Северный административный округ,37.51801220243178,55.79634171269069,1897594.038211352,6415422.806620098
64,29094,29094,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Ленинградское шоссе, дом 68",Головинский район,Северный административный округ,37.47758684832749,55.84575712395328,1893314.9254577162,6419909.45608896
65,29412,29412,Супермаркет «Азбука Вкуса»,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Рублёвское шоссе, дом 42, корпус 1",район Крылатское,Западный административный округ,37.41249076674226,55.75094426212159,1892854.2083991368,6408334.506739172
66,29829,29829,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 52, корпус 1",Хорошёвский район,Северный административный округ,37.532844,55.776814763461246,1899217.0969064853,6413626.682462538
67,29868,29868,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, улица Серафимовича, дом 2",район Якиманка,Центральный административный округ,37.612213294206846,55.74405361319334,1905255.165065554,6411753.131862055
68,30695,30695,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, улица Пречистенка, дом 24/1",район Хамовники,Центральный административный округ,37.593542,55.741698,1904207.200751915,6411108.505001176
69,30927,30927,Азбука вкуса,Универсам,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Делегатская улица, дом 9, строение 1",Тверской район,Центральный административный округ,37.613615700231094,55.77589439849631,1904158.5268909857,6415214.446354415
