,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
457,457,8733,8733,Копировальный центр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, 5-я Кожуховская улица, дом 8",Даниловский район,Южный административный округ,37.6640887750312,55.70497395422806,1909862.5943478309,6408628.522696752
458,458,8737,8737,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградский проспект, дом 74, корпус 1",район Аэропорт,Северный административный округ,37.5168680354484,55.8051097351257,1897200.4106242275,6416344.236891861
459,459,8740,8740,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградское шоссе, дом 13, корпус 1",Войковский район,Северный административный округ,37.497127672737946,55.81875063761321,1895497.9181918663,6417404.039460245
460,460,8764,8764,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, 3-я Парковая улица, дом 4",район Измайлово,Восточный административный округ,37.784686628219085,55.78900710486339,1914057.3478700037,6420220.666892984
461,461,8776,8776,Печать листовок,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Авиамоторная улица, дом 49/1",район Лефортово,Юго-Восточный административный округ,37.71970142581109,55.749647981730575,1911581.0328099714,6414611.6850477075
462,462,8784,8784,Услуги фото и типографии,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Кржижановского, дом 27",район Котловка,Юго-Западный административный округ,37.58039688463525,55.676549032471236,1905821.238706607,6403809.982716902
463,463,8804,8804,Фотоуслуги 7 ф,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Судостроительная улица, дом 1",район Нагатинский Затон,Южный административный округ,37.66646748160749,55.679068576606646,1910970.6689463537,6405886.280586017
464,464,8833,8833,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Большая Черкизовская улица, дом 3, корпус 1",район Преображенское,Восточный административный округ,37.71707956993239,55.79721940484185,1909647.2371158416,6419682.172705403
465,465,8851,8851,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Луговой проезд, дом 2",район Марьино,Юго-Восточный административный округ,37.750882131784806,55.65118318209255,1917151.8517471792,6404658.1551683135
466,466,8855,8855,Копицентр Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ангарская улица, дом 10",район Западное Дегунино,Северный административный округ,37.51429432302103,55.87299039856061,1894534.0841592709,6423608.094369385
467,467,8934,8934,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Смольная улица, дом 49",район Левобережный,Северный административный округ,37.47837521807067,55.8636440466982,1892702.3296175632,6421854.164815761
468,468,8937,8937,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Фридриха Энгельса, дом 3-5, строение 2",Басманный район,Центральный административный округ,37.68016338149349,55.77186543832313,1908350.806933149,6416174.917259979
469,469,8943,8943,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Академика Пилюгина, дом 10",Ломоносовский район,Юго-Западный административный округ,37.53980919147639,55.66892539811466,1903630.081736233,6402139.351958242
470,470,8951,8951,Позитиф фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Героев Панфиловцев, дом 1/2",район Северное Тушино,Северо-Западный административный округ,37.4383211931352,55.852027767033576,1890702.0305458216,6419770.755945649
471,471,9003,9003,Фотоуслуги «Фото-Доки»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, город Троицк, Центральная улица, дом 28",поселение Троицк,Троицкий административный округ,37.295426676046176,55.46791095688668,1896069.2515323032,6375365.669072615
472,472,9026,9026,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, поселение Филимонковское, посёлок Марьино, дом 5",поселение Филимонковское,Новомосковский административный округ,37.327160791176716,55.5494048768613,1895037.6067250248,6384820.46155335
473,473,9072,9072,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Саянская улица, дом 10А",район Ивановское,Восточный административный округ,37.83026714550554,55.767062921776414,1917646.3917336224,6418819.213602214
474,474,9089,9089,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Лескова, дом 22",район Бибирево,Северо-Восточный административный округ,37.609107627042846,55.89634417326158,1899411.3458039882,6428100.646658221
475,475,9106,9106,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Хачатуряна, владение 15Б",район Отрадное,Северо-Восточный административный округ,37.60404653981264,55.86305720511064,1900341.37673856,6424408.05805099
476,476,9146,9146,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Изумрудная улица, дом 32",Лосиноостровский район,Северо-Восточный административный округ,37.68805045062508,55.874383408044416,1905009.1579359702,6427386.130163478
477,477,9150,9150,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Осенний бульвар, дом 18, корпус 1",район Крылатское,Западный административный округ,37.40863558729352,55.761809758204805,1892220.1953884892,6409426.457738774
478,478,9189,9189,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, поселение Марушкинское, посёлок Совхоза ""Крёкшино"", Озёрная улица, дом 2",поселение Марушкинское,Новомосковский административный округ,37.114231,55.596748711503096,1880290.443760681,6385542.565645102
479,479,9191,9191,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Мурановская улица, дом 12",район Бибирево,Северо-Восточный административный округ,37.60381455581124,55.89580989702674,1899110.730352416,6427932.574463188
480,480,9194,9194,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Маршала Чуйкова, дом 4",район Кузьминки,Юго-Восточный административный округ,37.763583324954254,55.70434709443297,1915940.301780803,6410654.893486137
481,481,9199,9199,Сервисный центр Capsi,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Волгоградский проспект, дом 76, корпус 1",район Кузьминки,Юго-Восточный административный округ,37.76198331521185,55.705307089223645,1915807.0947731347,6410724.582481513
482,482,9202,9202,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Снежная улица, дом 26",район Свиблово,Северо-Восточный административный округ,37.65326722159299,55.85511922883936,1903619.4551574024,6424581.949656633
483,483,9269,9269,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Пролетарский проспект, владение 23А",район Царицыно,Южный административный округ,37.6558954892287,55.63721516945008,1911881.8690551938,6401152.580971316
484,484,9289,9289,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Новокосинская улица, дом 22",район Новокосино,Восточный административный округ,37.8610947073799,55.74009755911924,1920530.4881557315,6416567.041972662
485,485,9296,9296,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Молостовых, дом 17, корпус 1",район Ивановское,Восточный административный округ,37.83255945918352,55.75282064070054,1918319.57869496,6417333.632056778
486,486,9300,9300,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Митинская улица, дом 40",район Митино,Северо-Западный административный округ,37.36006741233629,55.847861451548624,1886108.178440521,6417702.14310275
487,487,9308,9308,Копирком,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Дубравная улица, дом 34/29",район Митино,Северо-Западный административный округ,37.35807866218839,55.84614918078482,1886050.376168961,6417476.396750639
488,488,9315,9315,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Пресненская набережная, дом 2, сооружение 1",Пресненский район,Центральный административный округ,37.536403,55.748337,1900486.6950253483,6410630.682407126
489,489,9317,9317,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Новинки, дом 1",район Нагатинский Затон,Южный административный округ,37.6664394025337,55.677552085526656,1911025.3430128829,6405722.231494366
490,490,9363,9363,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Первомайская улица, дом 33",район Измайлово,Восточный административный округ,37.78184450637765,55.79290893537175,1913738.8517342587,6420581.047376314
491,491,9373,9373,Фотоателье «Фотосфера»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Пресненская набережная, дом 10",Пресненский район,Центральный административный округ,37.53671435797079,55.747071395067294,1900552.435509291,6410500.727289631
492,492,9413,9413,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, 9-я Парковая улица, дом 68, корпус 5",район Северное Измайлово,Восточный административный округ,37.799443673889954,55.808116351698665,1914237.3250633047,6422590.208270422
493,493,9422,9422,Фото центр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Новый Арбат, дом 19",район Арбат,Центральный административный округ,37.588511128950486,55.75196715845947,1903520.57066348,6412110.268139852
494,494,9448,9448,Фотоателье «Холстовик»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Академика Янгеля, дом 6, корпус 1",район Чертаново Южное,Южный административный округ,37.59194661468403,55.59604533297387,1909506.6319414345,6395371.537984496
495,495,9471,9471,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, 9-я Парковая улица, дом 70, корпус 1",район Северное Измайлово,Восточный административный округ,37.79926751639353,55.80913626325312,1914188.440121184,6422696.34614718
496,496,9483,9483,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, 9-я Парковая улица, дом 15/68",район Измайлово,Восточный административный округ,37.79884754630949,55.79284000898391,1914773.2686875858,6420932.202915655
497,497,9484,9484,Копирцентр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, 9-я Парковая улица, дом 15/68",район Измайлово,Восточный административный округ,37.79884754630949,55.79284000898391,1914773.2686875858,6420932.202915655
498,498,9491,9491,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Измайловский бульвар, дом 10",район Измайлово,Восточный административный округ,37.786031494251574,55.796121944191846,1913872.694981156,6421015.417406738
499,499,9504,9504,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, 1-я улица Бухвостова, дом 12/11, корпус 11",район Преображенское,Восточный административный округ,37.711159,55.796582,1909311.6760095174,6419489.080979836
500,500,9507,9507,Фотоателье Фуджи Лаб,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, город Зеленоград, Привокзальная площадь, дом 1",район Крюково,Зеленоградский административный округ,37.171864,55.978964,1869911.177316453,6427976.91540055
501,501,9513,9513,"Фото, копирка","фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Кожевническая улица, дом 3, строение 1",район Замоскворечье,Центральный административный округ,37.642977,55.730456,1907630.9139633544,6410932.042160557
502,502,9548,9548,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Измайловский бульвар, дом 43",район Измайлово,Восточный административный округ,37.79811616382041,55.79726528206872,1914563.1718504303,6421393.4312483035
503,503,9553,9553,МультиФото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградский проспект, дом 62",район Аэропорт,Северный административный округ,37.532473699268806,55.80104888198879,1898298.1538624184,6416231.524437544
504,504,9554,9554,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Уральская улица, дом 1",район Гольяново,Восточный административный округ,37.79794288055989,55.811649837821655,1914013.9539812515,6422939.141776
505,505,9558,9558,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Уссурийская улица, дом 7",район Гольяново,Восточный административный округ,37.817728457212,55.82381089573691,1914758.0456998127,6424666.355872327
506,506,9563,9563,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Байкальская улица, дом 37",район Гольяново,Восточный административный округ,37.81443253774092,55.817734318853645,1914785.9974123756,6423942.35093782
507,507,9573,9573,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Уральская улица, дом 1А",район Гольяново,Восточный административный округ,37.79794288055989,55.811649837821655,1914013.9539812515,6422939.141776
508,508,9578,9578,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Салтыковская улица, дом 49А",район Новокосино,Восточный административный округ,37.880015,55.74521,1921488.0200575856,6417518.462699756
509,509,9632,9632,СЕРВИС7.РФ,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Фрунзенская набережная, дом 30, строение 2",район Хамовники,Центральный административный округ,37.583477015318735,55.72565673467119,1904189.597479209,6409168.74716431
510,510,9655,9655,Печатный центр Фан,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Большая Серпуховская улица, дом 8/7, строение 2",район Замоскворечье,Центральный административный округ,37.623997219207716,55.72870370109428,1906541.5751686138,6410345.3596620215
511,511,9706,9706,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Сокольническая площадь, дом 4, корпус 1-2",район Сокольники,Восточный административный округ,37.67672562953548,55.78994487959962,1907468.8074591719,6418050.968850425
512,512,9708,9708,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Россошанский проезд, дом 5, корпус 1",район Чертаново Южное,Южный административный округ,37.60950029188584,55.599601260246395,1910446.6625553009,6396123.120325883
513,513,9711,9711,Зиггард полиграфия,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Шипиловская улица, дом 1",район Орехово-Борисово Северное,Южный административный округ,37.697290953223074,55.618099345036484,1915117.2940115985,6399962.7331536785
514,514,9719,9719,Фотоателье «Фото Арт-Центр»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Варшавское шоссе, дом 158, корпус 2",район Чертаново Южное,Южный административный округ,37.596077057494,55.58424991102938,1910195.6104314988,6394186.191831984
515,515,9753,9753,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Россошанская улица, дом 3, корпус 1А, строение 2",район Чертаново Южное,Южный административный округ,37.60784854589724,55.596018912113095,1910478.556009784,6395702.189527342
516,516,9770,9770,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Базовая улица, дом 2, корпус 1",район Внуково,Западный административный округ,37.261566463654454,55.61436543623322,1888655.3449188685,6390475.457570055
517,517,9787,9787,Бытовые услуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Большой Строченовский переулок, дом 15, строение 1",район Замоскворечье,Центральный административный округ,37.63129015061447,55.72803450159344,1907010.03150979,6410426.047042914
518,518,9819,9819,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Варшавское шоссе, дом 135Б",район Чертаново Южное,Южный административный округ,37.602940124812356,55.59632087270393,1910167.6754297602,6395631.782865847
519,519,9835,9835,"Фото.Ксерокс,Ремонт телефонов","фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Щербаковская улица, дом 7А",район Соколиная Гора,Восточный административный округ,37.726583,55.782754,1910763.904673986,6418323.467702072
520,520,9839,9839,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Генерала Белова, дом 43, корпус 2",район Орехово-Борисово Южное,Южный административный округ,37.72494148949985,55.607355672336425,1917204.241483971,6399387.391829982
521,521,9842,9842,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Бирюлёвская улица, дом 56, строение 2",район Бирюлёво Восточное,Южный административный округ,37.66700247640131,55.58176104383484,1914619.6539143668,6395407.783949307
522,522,9846,9846,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ясеневая улица, дом 29",район Орехово-Борисово Южное,Южный административный округ,37.73742805463081,55.60498542264653,1918054.4500992296,6399395.3305542385
523,523,9847,9847,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Лебедянская улица, дом 12, корпус 1",район Бирюлёво Восточное,Южный административный округ,37.67202277159124,55.586146243438336,1914763.300814053,6395986.201822874
524,524,9854,9854,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Измайловский бульвар, дом 38",район Измайлово,Восточный административный округ,37.799812,55.796391,1914698.811253633,6421335.036130291
525,525,9855,9855,МультиФото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Измайловский бульвар, дом 38",район Измайлово,Восточный административный округ,37.799812,55.796391,1914698.811253633,6421335.036130291
526,526,9901,9901,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, поселение Десеновское, 2-я Нововатутинская улица, дом 1",поселение Десеновское,Новомосковский административный округ,37.351222,55.516012,1897731.728803231,6381715.301922441
527,527,9916,9916,Копи центр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Большая Сухаревская площадь, дом 16/18, строение 2",Красносельский район,Центральный административный округ,37.63815366012297,55.771538051799354,1905811.0230481932,6415258.69028245
528,528,9948,9948,ФОТО,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Главная улица, дом 29",район Восточный,Восточный административный округ,37.87228289171669,55.820011045329245,1918208.0501481574,6425409.98492603
529,529,9983,9983,Фото Тон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Мнёвники, дом 19",район Хорошёво-Мнёвники,Северо-Западный административный округ,37.4823543058466,55.77371694264449,1896263.2883767288,6412241.343280735
530,530,9985,9985,Фотостудия,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Зелёный проспект, дом 1А",район Перово,Восточный административный округ,37.76660116210198,55.74812159664624,1914488.1096715562,6415434.878536781
531,531,10001,10001,I-Service сервисный центр (фотоуслуги),"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Череповецкая улица, дом 12",район Лианозово,Северо-Восточный административный округ,37.57246996311744,55.89782175160938,1897138.227689352,6427495.553967774
532,532,10003,10003,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Щербаковская улица, дом 5",район Соколиная Гора,Восточный административный округ,37.72472923823337,55.78277664581193,1910650.507968016,6418286.922376734
533,533,10016,10016,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Волгоградский проспект, дом 76, корпус 1",район Кузьминки,Юго-Восточный административный округ,37.76198331521185,55.705307089223645,1915807.0947731347,6410724.582481513
534,534,10033,10033,Копи-центр Реглет,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Измайловский Вал, дом 2",район Соколиная Гора,Восточный административный округ,37.7191317190914,55.783626479984356,1910278.9438336815,6418260.788498485
535,535,10063,10063,"Фото, копирование","фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Дубининская улица, дом 11, строение 1",район Замоскворечье,Центральный административный округ,37.63768792335959,55.72762851577253,1907414.2664537837,6410516.392485763
536,536,10066,10066,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Олимпийский проспект, дом 26, строение 1",Мещанский район,Центральный административный округ,37.62302666712748,55.78987849580507,1904210.802651378,6416918.559150497
537,537,10084,10084,Экспресс-фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Дмитровское шоссе, дом 89",район Западное Дегунино,Северный административный округ,37.54555047768713,55.86372684680163,1896771.2993872813,6423260.140514835
538,538,10109,10109,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Кожевническая улица, дом 3, строение 1",район Замоскворечье,Центральный административный округ,37.64301670144489,55.73045842211139,1907633.2386233327,6410933.135701847
539,539,10123,10123,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Мусы Джалиля, владение 19А",район Зябликово,Южный административный округ,37.743954062516096,55.62313367976331,1917775.8880776425,6401489.047263793
540,540,10143,10143,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Перовская улица, дом 31",район Перово,Восточный административный округ,37.774457609566475,55.74709903195097,1915003.746471146,6415490.371152951
541,541,10180,10180,Копировальный центр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Уланский переулок, дом 14, корпус А",Красносельский район,Центральный административный округ,37.639351111018016,55.768679458375246,1905990.0146015391,6414975.696667535
542,542,10197,10197,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Чертановская улица, дом 9, строение 1",район Чертаново Северное,Южный административный округ,37.59969809726441,55.62867244289063,1908771.3132927697,6399052.161957132
543,543,10205,10205,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Ленинский проспект, дом 2",район Якиманка,Центральный административный округ,37.61107155926922,55.72961886885968,1905721.3712287461,6410173.28657339
544,544,10220,10220,Фото услуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Сухонская улица, дом 15, строение 2",район Северное Медведково,Северо-Восточный административный округ,37.65543754606652,55.880742986616326,1902797.0448343498,6427388.173289748
545,545,10228,10228,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Россошанская улица, дом 4, корпус 2",район Чертаново Южное,Южный административный округ,37.60969745341384,55.59241500721056,1910724.983151337,6395352.378001372
546,546,10254,10254,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ивантеевская улица, дом 25А",район Богородское,Восточный административный округ,37.73516431749053,55.81672584896903,1910016.3660244248,6422163.874486238
547,547,10261,10261,"Фотоуслуги, полиграфия, изготовление печатей","фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Суздальская улица, дом 18Г",район Новокосино,Восточный административный округ,37.85037695807671,55.74172349225852,1919818.244994354,6416515.270281757
548,548,10268,10268,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Руднёвка, дом 12",район Косино-Ухтомский,Восточный административный округ,37.89153386049136,55.716038988611274,1923284.1366087268,6414620.996899311
549,549,10304,10304,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Солнцевский проспект, дом 15",район Солнцево,Западный административный округ,37.40704806942253,55.648691164293275,1896280.4638869327,6397191.631980947
550,550,10326,10326,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Большая Семёновская улица, дом 28",район Соколиная Гора,Восточный административный округ,37.70751538415301,55.781763532930846,1909643.109963062,6417815.90764881
551,551,10346,10346,Фотосалон «Family Look»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Автозаводская улица, дом 18",Даниловский район,Южный административный округ,37.637408625013364,55.70491685642642,1908240.8918960304,6408062.494603349
552,552,10351,10351,Фотоателье «Фото Арт»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Паромная улица, дом 7, корпус 1",район Братеево,Южный административный округ,37.761764320545765,55.6380467632793,1918305.352882637,6403472.188508696
553,553,10371,10371,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Руднёвка, дом 5",район Косино-Ухтомский,Восточный административный округ,37.881577673154204,55.71572343067369,1922690.6717311363,6414375.854819832
554,554,10388,10388,Фотография,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, 3-й Автозаводский проезд, дом 4",Даниловский район,Южный административный округ,37.65496794013943,55.70658899843516,1909247.4595142645,6408611.124928238
555,555,10391,10391,ФОТОРЯДОМ,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 56",Алтуфьевский район,Северо-Восточный административный округ,37.58783336201571,55.880805280152074,1898700.0948633682,6425982.185403083
556,556,10393,10393,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 89А",район Лианозово,Северо-Восточный административный округ,37.5835165010514,55.894423124240895,1897933.2056253925,6427359.623562181
557,557,10394,10394,Фотоцентр Окей,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 93",район Лианозово,Северо-Восточный административный округ,37.585767,55.901284,1897814.7991489056,6428145.884952597
558,558,10447,10447,Копировальный центр КОПИРКА,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, проспект Вернадского, дом 109",район Тропарёво-Никулино,Западный административный округ,37.483731743587164,55.661511693526336,1900485.4241206744,6400169.834240072
559,559,10455,10455,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, 2-й Войковский проезд, дом 2/11",Войковский район,Северный административный округ,37.496794150825984,55.817638087224765,1895518.7721202997,6417277.159031928
560,560,10461,10461,KupikaShop,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Волгоградский проспект, дом 78",район Кузьминки,Юго-Восточный административный округ,37.762833867943264,55.705255850441354,1915860.7568921456,6410737.001690519
561,561,10467,10467,Документ Сервис,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Воронцовская улица, дом 48",Таганский район,Центральный административный округ,37.664033335442575,55.7327412287014,1908826.5292161168,6411620.065988915
562,562,10476,10476,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Бориса Галушкина, дом 20",Алексеевский район,Северо-Восточный административный округ,37.65820554578599,55.82270492292676,1905125.312512449,6421192.7218076885
563,563,10504,10504,Копицентр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Дмитровское шоссе, дом 46, корпус 1",Тимирязевский район,Северный административный округ,37.569915320139785,55.84392507493569,1898982.2374801731,6421633.77437368
564,564,10518,10518,Фото Атклье «ФОТОТЕТ»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Анатолия Живова, дом 6",Пресненский район,Центральный административный округ,37.55318936760349,55.760093397182224,1901072.3014203613,6412248.397352038
565,565,10523,10523,Фотостудия «Foto 1308»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Загородное шоссе, дом 15, корпус 1",Донской район,Южный административный округ,37.603029115577726,55.69171587785296,1906637.74674564,6405918.944302161
566,566,10527,10527,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Свободный проспект, дом 18",район Новогиреево,Восточный административный округ,37.81675762876292,55.75242681510844,1917374.4148723169,6416957.222211158
567,567,10551,10551,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Каширское шоссе, дом 55, корпус 1",район Москворечье-Сабурово,Южный административный округ,37.69369804780023,55.638020452966046,1914156.865090716,6402034.400587569
568,568,10567,10567,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Коровинское шоссе, дом 1, корпус 1",район Западное Дегунино,Северный административный округ,37.543376,55.86516578926032,1896586.207688325,6423369.942417871
569,569,10571,10571,Фото услуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Академика Королёва, дом 9, корпус 1",Останкинский район,Северо-Восточный административный округ,37.62477486584005,55.82088862693287,1903164.7944691991,6420297.096225577
570,570,10578,10578,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Зои и Александра Космодемьянских, дом 4, корпус 1",Войковский район,Северный административный округ,37.50215233455549,55.8179961506894,1895830.7787391741,6417427.215309335
571,571,10579,10579,Фото.doc,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Зои и Александра Космодемьянских, дом 17/2",Войковский район,Северный административный округ,37.514746241342564,55.822310599870754,1896435.675748407,6418154.3965597935
572,572,10594,10594,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Куусинена, дом 7, корпус 2",Хорошёвский район,Северный административный округ,37.515315948062266,55.780183421744695,1898027.521771981,6413624.615774183
