,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
0,0,0,0,СИГБАТУЛИН Н.И.,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Егора Абакумова, дом 9",Ярославский район,Северо-Восточный административный округ,37.71443040881264,55.87890010394036,1906438.194644714,6428426.00012093
1,1,3,3,Салон красоты Агапе,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Абельмановская улица, дом 5",Таганский район,Центральный административный округ,37.67224889657331,55.73677621371521,1909175.988166796,6412227.382686006
2,2,7,7,Парикмахерская «Профи-стриж»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Абрамцевская улица, дом 1",район Лианозово,Северо-Восточный административный округ,37.5730880714024,55.8936109734853,1897331.863817845,6427054.666139241
3,3,8,8,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Абрамцевская улица, дом 4, корпус 1",район Лианозово,Северо-Восточный административный округ,37.5765749441211,55.8932740763314,1897555.5107200674,6427091.052655105
4,4,13,13,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Абрамцевская улица, дом 9, корпус 1",район Лианозово,Северо-Восточный административный округ,37.5724014268944,55.905129892713795,1896862.9553026804,6428281.67328993
5,5,15,15,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Абрамцевская улица, дом 14, корпус 1",район Лианозово,Северо-Восточный административный округ,37.574928319192416,55.90105338768906,1897167.1746811827,6427895.047731317
6,6,22,22,Салон красоты Эко Стиль,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Авангардная улица, дом 18",Головинский район,Северный административный округ,37.489640730407935,55.84812228845657,1893958.6777227754,6420414.863554101
7,7,25,25,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Авиамоторная улица, дом 28/6",район Лефортово,Юго-Восточный административный округ,37.720119406039515,55.74620276781398,1911734.931102495,6414249.250241472
8,8,28,28,Парихмахерская Эко Стайл,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Авиамоторная улица, дом 49/1",район Лефортово,Юго-Восточный административный округ,37.7197619901728,55.7495651477323,1911587.8029519431,6414604.033601987
9,9,29,29,Белиссимо,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Авиамоторная улица, дом 51",район Лефортово,Юго-Восточный административный округ,37.720979713062896,55.746256014003905,1911785.2334923544,6414273.0866790125
10,10,33,33,ПАРИКМАХЕРСКАЯ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Авиационная улица, дом 68",район Щукино,Северо-Западный административный округ,37.45718425061087,55.81000942295535,1893395.5951201709,6415631.5449652625
11,11,36,36,Салон Шарм,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Авиаторов, дом 16",район Солнцево,Западный административный округ,37.398776672942304,55.6454831553502,1895893.6358432847,6396673.782493782
12,12,41,41,ПАРИКМАХЕРСКАЯ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Авиационный переулок, дом 8",район Аэропорт,Северный административный округ,37.540306113818,55.800685154262595,1898787.201940475,6416355.556936458
13,13,51,51,Салон красоты «Карина»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, 2-й Автозаводский проезд, дом 2",Даниловский район,Южный административный округ,37.658401,55.7063,1909467.1351329773,6408652.035037887
14,14,52,52,Салон красоты «Город Красоты»,парикмахерские и косметические услуги,Город красоты,да,бытовые услуги,"город Москва, 2-й Автозаводский проезд, дом 2",Даниловский район,Южный административный округ,37.65840265204022,55.70626581271769,1909468.50665046,6408648.384897164
15,15,53,53,Студия красоты «Счастливые люди»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, 2-й Автозаводский проезд, дом 3А",Даниловский район,Южный административный округ,37.658849540448955,55.70664698061707,1909481.532832101,6408698.849367988
16,16,54,54,Мужская парикмахерская Good Barbers,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, 2-й Автозаводский проезд, дом 5",Даниловский район,Южный административный округ,37.66008264292393,55.70593687852841,1909582.97847481,6408648.198482268
17,17,55,55,Центр красоты и здоровья «Аркадия»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, 3-й Автозаводский проезд, дом 4",Даниловский район,Южный административный округ,37.65496794013943,55.70658899843516,1909247.4595142645,6408611.124928238
18,18,56,56,ТАТУАЛЬ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Азовская улица, дом 3",район Зюзино,Юго-Западный административный округ,37.6057806239383,55.6623854350434,1907892.7717507891,6402814.498390916
19,19,57,57,Салон Красоты «Виктория»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Азовская улица, дом 6, корпус 2",район Зюзино,Юго-Западный административный округ,37.601315640073295,55.659605543713205,1907723.688222701,6402421.229483055
20,20,59,59,ВОЛЖАНОЧКА-3000,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Айвазовского, дом 5, корпус 1",район Ясенево,Юго-Западный административный округ,37.54342284069791,55.6172109753204,1905761.5850533168,6396638.053574602
21,21,61,61,Дарья,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Большая Академическая улица, дом 6, корпус 1",район Коптево,Северный административный округ,37.527302,55.822071,1897206.5105475408,6418389.977318271
22,22,62,62,Салон парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Большая Академическая улица, дом 12/18, корпус 1",район Коптево,Северный административный округ,37.532244999,55.832396999,1897124.3765511503,6419606.02830299
23,23,64,64,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Большая Академическая улица, дом 22",район Коптево,Северный административный округ,37.528554999999905,55.82347299999991,1897230.68159964,6418567.20568464
24,24,67,67,Вэрди,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Большая Академическая улица, дом 73, корпус 1",район Коптево,Северный административный округ,37.55159781474749,55.84199812085965,1897942.7985342413,6421044.144512346
25,25,70,70,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алма-Атинская улица, дом 2",район Братеево,Южный административный округ,37.76762803815111,55.64247043342485,1918497.59598099,6404072.723780621
26,26,71,71,Парикмахерская «АНТЕЯ»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алма-Атинская улица, дом 5",район Братеево,Южный административный округ,37.77050984655748,55.64133632626713,1918715.586444823,6404011.374561649
27,27,72,72,Парикмахерская Мила,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтайская улица, дом 33/7",район Гольяново,Восточный административный округ,37.83323573372659,55.82081190694384,1915810.697611122,6424670.778949508
28,28,74,74,Эвелина Салон красоты,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 24",район Отрадное,Северо-Восточный административный округ,37.5861497653208,55.862806365717404,1899266.0840148013,6424007.391014644
29,29,75,75,Салон красоты «БЬЮТИ»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 40А",район Отрадное,Северо-Восточный административный округ,37.589083993934494,55.870286994494,1899166.269780873,6424874.787674935
30,30,77,77,ПАРИКМАХЕРСКАЯ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 56",Алтуфьевский район,Северо-Восточный административный округ,37.587655340446005,55.8803649237312,1898705.6562505509,6425931.016955669
31,31,79,79,Студия красоты,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 56",Алтуфьевский район,Северо-Восточный административный округ,37.58783336201571,55.880805280152074,1898700.0948633682,6425982.185403083
32,32,80,80,САЛОН КРАСОТЫ «ЭСТЕТИК»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 56",Алтуфьевский район,Северо-Восточный административный округ,37.587574767110205,55.8803749739512,1898700.4024831129,6425930.418910633
33,33,84,84,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 82",район Бибирево,Северо-Восточный административный округ,37.5888165460642,55.894588560272894,1898247.9883529684,6427487.998546458
34,34,88,88,Парикмахерская Элеганто,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 88",район Бибирево,Северо-Восточный административный округ,37.589307734485004,55.898819498383126,1898120.652473861,6427954.164599769
35,35,89,89,Парикмахерская «Аленка»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 89А",район Лианозово,Северо-Восточный административный округ,37.5835165010514,55.894423124240895,1897933.2056253925,6427359.623562181
36,36,90,90,Парикмахерская Вуаля,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 92",район Бибирево,Северо-Восточный административный округ,37.5882908330994,55.901217452823296,1897970.0610348682,6428191.351958366
37,37,91,91,Парикмахерская МАСТЕРСТРИЖ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 92",район Бибирево,Северо-Восточный административный округ,37.58894529209729,55.9007663390672,1898026.4298665437,6428156.391695335
38,38,92,92,ПАРИКМАХЕРСКАЯ «АЛЕНУШКА»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 93",район Лианозово,Северо-Восточный административный округ,37.585855387313295,55.9009618223408,1897832.1098285338,6428113.01088324
39,39,95,95,Свиткевич В.Л.,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Аминьевское шоссе, дом 13",район Очаково-Матвеевское,Западный административный округ,37.4548184494486,55.705891010638304,1897088.4379469187,6404354.389435752
40,40,96,96,Эконом парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Амундсена, дом 7",район Свиблово,Северо-Восточный административный округ,37.65674255971276,55.851658925184296,1903958.891865877,6424281.879382666
41,41,97,97,ЛЕДИ Х,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Амундсена, дом 11, корпус 1",район Свиблово,Северо-Восточный административный округ,37.65651328412595,55.852817242252094,1903901.8767281559,6424401.883198049
42,42,100,100,Парикмахерская «Владич»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Амурская улица, дом 14",район Гольяново,Восточный административный округ,37.7894135938715,55.8135307898138,1913426.2100283909,6422961.893629488
43,43,102,102,Анадырь,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Анадырский проезд, дом 47, корпус 1",Лосиноостровский район,Северо-Восточный административный округ,37.698006,55.873668,1905638.8022539685,6427517.803927744
44,44,109,109,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Анненская улица, дом 5",район Марьина Роща,Северо-Восточный административный округ,37.6088624344095,55.80272707965089,1902873.6996240139,6418006.997080238
45,45,111,111,Эконом-парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, проспект Андропова, дом 17, корпус 1",район Нагатинский Затон,Южный административный округ,37.6670151307534,55.68265388433151,1910870.7118559396,6406284.235354157
46,46,112,112,Салон красоты «Фамилия»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, проспект Андропова, дом 17, корпус 1",район Нагатинский Затон,Южный административный округ,37.66707753817732,55.68269298807685,1910873.058310706,6406289.7612592075
47,47,113,113,Салон красоты,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, проспект Андропова, дом 19",район Нагатинский Затон,Южный административный округ,37.6659851624918,55.6815167194218,1910850.2703735055,6406140.026835592
48,48,114,114,Салон красоты «Вилена»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, проспект Андропова, дом 21",район Нагатинский Затон,Южный административный округ,37.665384347671804,55.6790971095999,1910903.6409921218,6405866.601534821
49,49,115,115,Салон красоты Malle,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, проспект Андропова, дом 26",район Нагатино-Садовники,Южный административный округ,37.662877701384,55.6808158728635,1910687.080268452,6405999.209087793
50,50,116,116,София,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, проспект Андропова, дом 30",район Нагатино-Садовники,Южный административный округ,37.662276886564705,55.679382246425504,1910703.7836279974,6405832.0606574565
51,51,118,118,Салон,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Академика Анохина, дом 26, корпус 2",район Тропарёво-Никулино,Западный административный округ,37.471291,55.661452,1899729.1136270158,6399904.227951988
52,52,119,119,Салон парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Генерала Антонова, дом 3",район Коньково,Юго-Западный административный округ,37.53304777261612,55.64560014467762,1904079.7627893984,6399482.777189213
53,53,122,122,Тай фор имидж,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Большой Афанасьевский переулок, дом 36, строение 1",район Арбат,Центральный административный округ,37.597446851995535,55.750950618604826,1904101.505624128,6412187.565549865
54,54,123,123,На Серебряном,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Арбат, дом 18/1, строение 2",район Арбат,Центральный административный округ,37.59368762780685,55.750931770250176,1903873.6639487632,6412106.906466938
55,55,124,124,Тату Студия Дракон,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Арбат, дом 20",район Арбат,Центральный административный округ,37.59342060023696,55.7503525564425,1903878.90813831,6412038.886039145
56,56,125,125,САЛОН ИМИДЖ СТУДИЯ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Арбат, дом 30/3, строение 2",район Арбат,Центральный административный округ,37.58973461378996,55.74959447672381,1903682.9192197681,6411880.086338085
57,57,128,128,Заболева Н.А.,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Инессы Арманд, дом 8/17",район Ясенево,Юго-Западный административный округ,37.5441953168938,55.589949114997104,1906815.9343057338,6393714.069872578
58,58,130,130,Марина,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Артамонова, дом 5",район Фили-Давыдково,Западный административный округ,37.4601905672544,55.7188831509302,1896936.9506755932,6405867.304723048
59,59,131,131,Фили-Дизайн,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Артамонова, дом 7",район Фили-Давыдково,Западный административный округ,37.45935441861,55.7191249194654,1896877.1428126614,6405875.990406827
60,60,133,133,Багзи,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Артамонова, дом 16, корпус 1",район Фили-Давыдково,Западный административный округ,37.4541761918576,55.7188241535945,1896572.9941511531,6405735.882925962
61,61,134,134,Салон «VСтиле»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Артековская улица, дом 2, корпус 1",Нагорный район,Южный административный округ,37.612798242033,55.650396147742306,1908765.0268010376,6401668.997839362
62,62,136,136,ДЕКОР-ГРАНД,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Артюхиной, дом 2",район Текстильщики,Юго-Восточный административный округ,37.736404,55.704164,1914293.4181856369,6410062.206839971
63,63,137,137,Салон Красоты,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Артюхиной, дом 8/10",район Текстильщики,Юго-Восточный административный округ,37.737258,55.700864999,1914468.468531703,6409724.706888316
64,64,141,141,Салон Аленка,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Чистова, дом 9/19",район Текстильщики,Юго-Восточный административный округ,37.73995644256899,55.69686429763551,1914781.9566721728,6409350.459736752
65,65,143,143,Стиль,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Артюхиной, дом 20, корпус 2",район Текстильщики,Юго-Восточный административный округ,37.737458,55.697363,1914611.2966472637,6409351.551431519
66,66,144,144,НОВАЯ УЛЫБКА,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Артюхиной, дом 29/7",район Текстильщики,Юго-Восточный административный округ,37.740336,55.693443,1914932.7148827456,6408989.785134635
67,67,147,147,Салон красоты,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Большой Спасоглинищевский переулок, дом 6/1",Басманный район,Центральный административный округ,37.63453875574071,55.756517018615696,1906149.5409569847,6413564.046953063
68,68,151,151,Салон красоты Beauty House & Spa,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Астраханский переулок, дом 1/15",Мещанский район,Центральный административный округ,37.639911421197276,55.777448144095466,1905698.134463871,6415932.460489758
69,69,152,152,Салон красоты Кристины Быковой,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Астраханский переулок, дом 5",Мещанский район,Центральный административный округ,37.6402720438059,55.778707212816,1905673.2377878483,6416075.70677842
70,70,154,154,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Аэродромная улица, дом 8",район Южное Тушино,Северо-Западный административный округ,37.4337097631522,55.8463131716658,1890632.881272071,6419059.002544989
71,71,155,155,Элегант,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Аэродромная улица, дом 11",район Южное Тушино,Северо-Западный административный округ,37.43248965183649,55.84666000264951,1890546.088568203,6419071.109908737
72,72,156,156,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Аэрофлотская улица, дом 10/13",район Внуково,Западный административный округ,37.294531027016895,55.6422306201358,1889651.2051134768,6394163.701401533
73,73,159,159,ПАРИКМАХЕРСКАЯ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Лётчика Бабушкина, дом 10/1",Бабушкинский район,Северо-Восточный административный округ,37.675047,55.861831,1904689.3099120469,6425761.273882222
74,74,161,161,ПАРИКМАХЕРСКАЯ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Лётчика Бабушкина, дом 23",Бабушкинский район,Северо-Восточный административный округ,37.674967,55.86728,1904481.4271534716,6426346.657966227
75,75,162,162,ПАРИКМАХЕРСКАЯ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Лётчика Бабушкина, дом 31",Бабушкинский район,Северо-Восточный административный округ,37.675066,55.870482,1904368.109259441,6426693.703400111
76,76,163,163,МУЖСКОЙ САЛОН БРИТЬЯ И СТРИЖКИ «BORODACH»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Лётчика Бабушкина, дом 39, корпус 3",Бабушкинский район,Северо-Восточный административный округ,37.678325,55.874597,1904412.1578117285,6427205.31529704
77,77,164,164,Царская Цирюльня,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Лётчика Бабушкина, дом 42",Лосиноостровский район,Северо-Восточный административный округ,37.67938099999991,55.87353,1904515.886046727,6427112.490985896
78,78,165,165,Салон красоты,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Багратионовский проезд, дом 1, строение 1",район Филёвский Парк,Западный административный округ,37.511354145516364,55.74539853449959,1899071.9516905425,6409791.638422431
79,79,167,167,ПАРИКМАХЕРСКАЯ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Багрицкого, дом 3, корпус 1",Можайский район,Западный административный округ,37.437144999,55.723691,1895357.047676381,6405906.846231232
80,80,168,168,СЛИМ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Багрицкого, дом 8",Можайский район,Западный административный округ,37.436200999999905,55.72326699999991,1895315.1898099997,6405841.5074105635
81,81,170,170,ЭКОНОМ-ПАРИКМАХЕРСКАЯ,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Бажова, дом 7",район Ростокино,Северо-Восточный административный округ,37.66103887909843,55.83431523302452,1904864.9930414024,6422503.114248411
82,82,175,175,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Байкальская улица, дом 37",район Гольяново,Восточный административный округ,37.81443253774092,55.817734318853645,1914785.9974123756,6423942.35093782
83,83,176,176,Салон красоты,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Байкальская улица, дом 39",район Гольяново,Восточный административный округ,37.81544175015231,55.817714277792604,1914847.9454078656,6423961.491203822
84,84,179,179,Салон красоты,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Байкальская улица, дом 47",район Гольяново,Восточный административный округ,37.821771763427506,55.8178951100719,1915225.000903131,6424114.579426251
85,85,182,182,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Бакинская улица, дом 20",район Царицыно,Южный административный округ,37.65646185742111,55.6222879032855,1912470.8993275443,6399555.269422556
86,86,184,184,Салон красоты «ФасольКа»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Академика Бакулева, дом 10",район Тёплый Стан,Юго-Западный административный округ,37.4825138413982,55.641971587674846,1901131.3650084,6398036.928862121
87,87,187,187,Салон красоты «САГРА»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Балаклавский проспект, дом 1",район Чертаново Северное,Южный административный округ,37.614644952251,55.6402222913902,1909254.859680718,6400610.837293654
88,88,189,189,Салон «ФОРТУНА»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Балаклавский проспект, дом 4, корпус 8",Нагорный район,Южный административный округ,37.6141151414946,55.643018933343804,1909118.856939919,6400901.245873571
89,89,195,195,Hair Shop,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Балтийская улица, дом 6, корпус 1",район Аэропорт,Северный административный округ,37.513727545811,55.808534829390986,1896883.1187575462,6416648.1002180865
90,90,196,196,Салон красоты Монро,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Банный переулок, дом 2, строение 2",Мещанский район,Центральный административный округ,37.6366664585013,55.78581320358591,1905190.1328200959,6416766.00027555
91,91,197,197,Персона,парикмахерские и косметические услуги,Персона,да,бытовые услуги,"город Москва, улица Барболина, дом 4",район Сокольники,Восточный административный округ,37.68667385745015,55.78720540114407,1908174.8360802927,6417964.551489286
92,92,198,198,Салон красоты «СЕНЬЕРИТА»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, улица Барклая, дом 12",район Филёвский Парк,Западный административный округ,37.49871502478762,55.74478709608558,1898325.795867593,6409462.429133532
93,93,200,200,Парикмахерская «Любимый»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Новая Басманная улица, дом 31, строение 1",Басманный район,Центральный административный округ,37.6654955373826,55.769944313256396,1907531.3111902,6415660.110635238
94,94,201,201,Салон красоты Маруся,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, 1-й Басманный переулок, дом 5/20, строение 1",Красносельский район,Центральный административный округ,37.663429193165854,55.77190678310109,1907332.76274578,6415828.253317724
95,95,202,202,Салон красоты «Камео»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, 1-й Басманный переулок, дом 5/20, строение 3",Красносельский район,Центральный административный округ,37.663198,55.77118,1907345.7609771132,6415745.08246321
96,96,203,203,Салон «Парикмахерская»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Батайский проезд, дом 41",район Марьино,Юго-Восточный административный округ,37.734203383045795,55.643652960402726,1916416.2690703038,6403494.822463972
97,97,206,206,Салон красоты «Савойя»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Батайский проезд, дом 43",район Марьино,Юго-Восточный административный округ,37.73469652996769,55.6443691272398,1916419.624638021,6403582.404833778
98,98,207,207,Парикмахерская «Одри»,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Бауманская улица, дом 26",Басманный район,Центральный административный округ,37.677683495146205,55.774098495743395,1908117.0271521441,6416363.5005271165
99,99,211,211,ТУТАЕВА МАРИЯ АХМЕТОВНА,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Бауманская улица, дом 62-66",Басманный район,Центральный административный округ,37.6787939296751,55.76583499696601,1908492.1591403652,6415496.330229168
100,100,212,212,Студия красоты Alcina,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Татарская улица, дом 14",район Замоскворечье,Центральный административный округ,37.637574004125156,55.7339144144126,1907173.8163318771,6411191.5246264385
101,101,213,213,Мега Стиль салон парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Татарская улица, дом 14",район Замоскворечье,Центральный административный округ,37.637574004125156,55.7339144144126,1907173.8163318771,6411191.5246264385
102,102,214,214,НОЛА центр красоты,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Татарская улица, дом 14",район Замоскворечье,Центральный административный округ,37.63772351966574,55.73381005753992,1907186.7862119575,6411183.410867018
103,103,216,216,Раздевалка,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Башиловская улица, дом 1, корпус 1",Савёловский район,Северный административный округ,37.57671802850423,55.79284730512119,1901288.5585224163,6416270.401959396
104,104,217,217,Точка красоты,парикмахерские и косметические услуги,Точка Красоты,да,бытовые услуги,"город Москва, Башиловская улица, дом 1, корпус 1",Савёловский район,Северный административный округ,37.57671802850423,55.79284730512119,1901288.5585224163,6416270.401959396
105,105,219,219,Клеопатра,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Башиловская улица, дом 10",Савёловский район,Северный административный округ,37.57692431020384,55.79636365637632,1901170.7381726918,6416653.732329642
106,106,222,222,Парикмахерская,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Башиловская улица, дом 21",Савёловский район,Северный административный округ,37.57461055030414,55.80138085623527,1900844.2751421786,6417146.213225673
107,107,223,223,Белла,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Башиловская улица, дом 23, корпус 1",Савёловский район,Северный административный округ,37.5742942079708,55.802193265417905,1900794.9557147657,6417227.1761845965
108,108,224,224,One и Only,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Беговая улица, дом 4",район Беговой,Северный административный округ,37.5555126613761,55.7756460856808,1900637.7221088973,6413973.511869853
109,109,227,227,Пальчики,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Беговая улица, дом 13",район Беговой,Северный административный округ,37.557487,55.780552,1900576.017508771,6414543.5703632
110,110,228,228,МиЛана.Ко,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Беговая улица, дом 13",район Беговой,Северный административный округ,37.55895862234049,55.781158174631244,1900642.9716696257,6414639.6273816675
111,111,229,229,Творческая мастерская Евгения Андреева,парикмахерские и косметические услуги,,нет,бытовые услуги,"город Москва, Беговая улица, дом 13",район Беговой,Северный административный округ,37.55895862234049,55.781158174631244,1900642.9716696257,6414639.6273816675
