,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
144,2268,2268,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Просторная улица, дом 6",район Преображенское,Восточный административный округ,37.7159983140378,55.8046716166022,1909303.5802915718,6420462.345677587
145,2301,2301,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Профсоюзная улица, дом 60, корпус 1",Обручевский район,Юго-Западный административный округ,37.5515416565999,55.66810248226691,1904375.5398754538,6402295.77294925
146,2305,2305,Дом быта,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Профсоюзная улица, дом 88/20",район Коньково,Юго-Западный административный округ,37.529874450360936,55.650024588655924,1903722.8078484472,6399893.626948153
147,2333,2333,Химчистка «Контраст»,"ремонт, окраска и пошив обуви",Контраст,да,бытовые услуги,"город Москва, Пятницкая улица, дом 16, строение 1",район Замоскворечье,Центральный административный округ,37.62817353924456,55.742368205480446,1906288.1680462062,6411905.709625206
148,2345,2345,"РЕМОНТ ОБУВИ, МЕТАЛЛОРЕМОНТ","ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Радужная улица, дом 15, корпус 1",Бабушкинский район,Северо-Восточный административный округ,37.66347518094025,55.8596073481976,1904070.9712331612,6425279.2756762775
149,2348,2348,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Радужная улица, дом 15, корпус 2",Бабушкинский район,Северо-Восточный административный округ,37.66332826326674,55.85861772666764,1904098.921392973,6425169.574164766
150,2359,2359,ПП ПО РЕМОНТУ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, бульвар Яна Райниса, дом 10",район Северное Тушино,Северо-Западный административный округ,37.426577507436924,55.850229324466525,1890055.979459613,6419333.45430661
151,2376,2376,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Расплетина, дом 19",район Щукино,Северо-Западный административный округ,37.482869289976996,55.7973128614345,1895423.7799655856,6414796.231306978
152,2421,2421,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Рублёвское шоссе, дом 40, корпус 3",район Крылатское,Западный административный округ,37.415435438056704,55.75079023256281,1893038.9952700927,6408378.969318221
153,2425,2425,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Рудневой, дом 9",Бабушкинский район,Северо-Восточный административный округ,37.67775073682406,55.864983053711356,1904735.665573421,6426157.524393787
154,2467,2467,Лисицкий В.П.,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица 8 Марта, дом 8, корпус 1",Савёловский район,Северный административный округ,37.55461286966529,55.802101850926796,1899603.4272363696,6416806.602598433
155,2514,2514,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Северный бульвар, дом 8",район Отрадное,Северо-Восточный административный округ,37.613773643112395,55.8674913255448,1900766.0867324963,6425089.074204013
156,2516,2516,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Седова, дом 7, корпус 1",район Свиблово,Северо-Восточный административный округ,37.640735608341664,55.85149874180662,1902994.6320516616,6423929.55098285
157,2527,2527,"РЕМОНТ ОБУВИ, РЕМОНТ ОДЕЖДЫ","ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Сельскохозяйственная улица, дом 14, корпус 2",район Ростокино,Северо-Восточный административный округ,37.64453435327398,55.8360779134641,1903798.569730802,6422347.406069804
158,2545,2545,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Серпуховский Вал, дом 14",Даниловский район,Южный административный округ,37.61494630563161,55.71197592452367,1906611.7535496403,6408352.612876726
159,2548,2548,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Сеславинская улица, дом 20",район Филёвский Парк,Западный административный округ,37.49377863517648,55.74380593144201,1898061.7583533225,6409253.843950094
160,2549,2549,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Сеславинская улица, дом 24",район Филёвский Парк,Западный административный округ,37.49238833410727,55.74298207594022,1898007.5969551457,6409136.062087921
161,2558,2558,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Симоновский Вал, дом 26, корпус 1",Даниловский район,Южный административный округ,37.66279608743506,55.71846633610281,1909282.1893918563,6410055.595447785
162,2568,2568,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Сиреневый бульвар, дом 16, корпус 1",район Измайлово,Восточный административный округ,37.78677663990872,55.80227866803772,1913687.4697434318,6421694.3033483485
163,2578,2578,Фабрика Обуви,"ремонт, окраска и пошив обуви",Фабрика Обуви,да,бытовые услуги,"город Москва, Сиреневый бульвар, дом 73, корпус 1",район Северное Измайлово,Восточный административный округ,37.827886172704794,55.80365846709114,1916129.6791426062,6422710.413754435
164,2604,2604,Ремонт обуви № 1,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Смоленский бульвар, дом 7",район Хамовники,Центральный административный округ,37.58416727412494,55.740525488625785,1903680.5636847347,6410786.05957675
165,2645,2645,Ремотн обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Солнцевский проспект, дом 15",район Солнцево,Западный административный округ,37.4070486055442,55.6486858067851,1896280.693360531,6397191.065134215
166,2650,2650,Молния,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, проспект 40 лет Октября, дом 3",район Люблино,Юго-Восточный административный округ,37.745086144811594,55.682971550636,1915612.6102615038,6407961.517886311
167,2673,2673,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Старомарьинское шоссе, дом 15",район Марьина Роща,Северо-Восточный административный округ,37.612301968200306,55.80603073182849,1902959.816913939,6418434.974949732
168,2682,2682,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, проезд Стратонавтов, дом 9",район Покровское-Стрешнево,Северо-Западный административный округ,37.436177395446094,55.826281482370895,1891520.6036429047,6416950.2209775625
169,2689,2689,ВОРОБЬЕВА ГАЛИНА НИКОЛАЕВНА,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, 2-й Стрелецкий проезд, дом 10",район Марьина Роща,Северо-Восточный административный округ,37.6070444291338,55.7974775389394,1902958.2146469704,6417403.20294623
170,2723,2723,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Судостроительная улица, дом 37/11",район Нагатинский Затон,Южный административный округ,37.68594079756289,55.684332283468,1911960.742236709,6406862.894555354
171,2725,2725,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Судостроительная улица, дом 41",район Нагатинский Затон,Южный административный округ,37.687754946202894,55.6847975252336,1912053.891455621,6406951.182987957
172,2729,2729,Ремонт обуви «Южанка»,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Сумская улица, дом 8, корпус 1",район Чертаново Северное,Южный административный округ,37.60195937023809,55.624631465506,1909058.98383841,6398663.854083543
173,2738,2738,Люверс мастерская,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Аминьевское шоссе, дом 14, корпус 1",район Фили-Давыдково,Западный административный округ,37.454244755370304,55.7130341813695,1896790.422331617,6405112.86080239
174,2765,2765,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Сходненская улица, дом 52, корпус 1",район Южное Тушино,Северо-Западный административный округ,37.44087878278631,55.848744275731505,1890978.169491484,6419469.750371245
175,2784,2784,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Талдомская улица, дом 13",район Западное Дегунино,Северный административный округ,37.5206777082516,55.8732049391195,1894912.9861005645,6423763.988774058
176,2829,2829,ЛЕССИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Тимирязевская улица, дом 10/12",Тимирязевский район,Северный административный округ,37.5680830703791,55.8126898182744,1900028.882498557,6418228.924815066
177,2849,2849,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Трифоновская улица, дом 4",район Марьина Роща,Северо-Восточный административный округ,37.61263713345459,55.78813560337417,1903644.6201562637,6416513.32287092
178,2872,2872,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Большая Тульская улица, дом 2",Даниловский район,Южный административный округ,37.62072164048301,55.70963436191901,1907050.127724751,6408221.200484103
179,2876,2876,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Большая Тульская улица, дом 2",Даниловский район,Южный административный округ,37.62072164048301,55.70963436191901,1907050.127724751,6408221.200484103
180,2880,2880,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Большая Тульская улица, дом 2",Даниловский район,Южный административный округ,37.62077061304085,55.70915652020059,1907070.8426815309,6408170.71756062
181,2886,2886,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Туристская улица, дом 11",район Южное Тушино,Северо-Западный административный округ,37.423062748572406,55.847834242481206,1889930.9818075881,6419002.381072141
182,2891,2891,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Туристская улица, дом 23",район Северное Тушино,Северо-Западный административный округ,37.42068361035462,55.854046033373216,1889557.9285556974,6419622.896253307
183,2894,2894,РЕМОНТ ОБУВИ ОДЕЖДЫ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Туристская улица, дом 27, корпус 1",район Северное Тушино,Северо-Западный административный округ,37.42006249903133,55.85580749778994,1889455.3960614637,6419799.964295899
184,2895,2895,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Маршала Тухачевского, дом 19",район Хорошёво-Мнёвники,Северо-Западный административный округ,37.4826654420923,55.7822126915973,1895968.6881677439,6413163.866330477
185,2949,2949,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Уральская улица, дом 5",район Гольяново,Восточный административный округ,37.7976962553092,55.814169795463904,1913904.6164515486,6423205.360780687
186,2984,2984,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Осенний бульвар, дом 12, корпус 3",район Крылатское,Западный административный округ,37.410512661507106,55.7587724823868,1892446.0316664432,6409137.7946585985
187,3019,3019,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Фестивальная улица, дом 13, корпус 2",район Левобережный,Северный административный округ,37.47630344672426,55.856215915656605,1892850.9751777612,6421010.347528532
188,3022,3022,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Филёвский бульвар, дом 13, корпус 1",район Филёвский Парк,Западный административный округ,37.48488375944549,55.76387263047468,1896780.301710812,6411232.481392227
189,3029,3029,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Большая Филёвская улица, дом 21, корпус 1",район Филёвский Парк,Западный административный округ,37.494441257099034,55.74671559782711,1897994.6655577254,6409581.386366158
190,3040,3040,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Флотская улица, дом 6/21",Головинский район,Северный административный округ,37.4786288141151,55.85008069330623,1893218.5011671437,6420397.216030789
191,3054,3054,Мастерская по ремонту обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Ивана Франко, дом 38, корпус 1",район Кунцево,Западный административный округ,37.4124470262682,55.7286736517096,1893670.4096233875,6405931.538436909
192,3055,3055,Пункт по ремонту обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Ивана Франко, дом 38, корпус 1",район Кунцево,Западный административный округ,37.416059725087294,55.7282077250694,1893907.4368756355,6405956.242645687
193,3060,3060,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Фрунзенская набережная, дом 18",район Хамовники,Центральный административный округ,37.591969111107325,55.7293330482089,1904569.96665143,6409742.683491892
194,3090,3090,Водолей ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Хачатуряна, дом 20",район Отрадное,Северо-Восточный административный округ,37.6043582077342,55.861976093653105,1900400.4163517891,6424298.064789321
195,3099,3099,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Химкинский бульвар, дом 16, корпус 1",район Северное Тушино,Северо-Западный административный округ,37.44299834877765,55.8519813923428,1890987.4167024759,6419862.725213374
196,3121,3121,Ремонт Обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Хорошёвское шоссе, дом 48",Хорошёвский район,Северный административный округ,37.534456752433904,55.776473440642306,1899327.7169498212,6413623.507065003
197,3166,3166,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Большая Черкизовская улица, дом 5А",район Преображенское,Восточный административный округ,37.7189358697957,55.798631750861105,1909707.2011878672,6419873.353480318
198,3219,3219,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Чертановская улица, дом 66, корпус 3",район Чертаново Южное,Южный административный округ,37.5843690786494,55.59700737289395,1909008.336842466,6395316.44826196
199,3256,3256,ИНТЕР,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Чугунные Ворота, дом 21, корпус 2",район Выхино-Жулебино,Юго-Восточный административный округ,37.805725261176185,55.69300298279859,1918928.6925183432,6410322.522665043
200,3298,3298,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Шипиловская улица, дом 41, корпус 1",район Зябликово,Южный административный округ,37.73765174756713,55.62236410310103,1917420.2324307659,6401273.128964966
201,3310,3310,Мастерская,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Широкая улица, дом 21",район Северное Медведково,Северо-Восточный административный округ,37.6703342424463,55.8879344675102,1903431.2312341281,6428474.820592106
202,3333,3333,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Шоссейная улица, дом 29, корпус 1",район Печатники,Юго-Восточный административный округ,37.724811,55.682279,1914403.997711898,6407459.618023047
203,3382,3382,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, шоссе Энтузиастов, дом 76/1",район Перово,Восточный административный округ,37.7850952373569,55.764036289877,1915016.5125882768,6417539.376030242
204,3398,3398,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Юных Ленинцев, дом 43/33",район Кузьминки,Юго-Восточный административный округ,37.752548248952905,55.7013972992928,1915379.0294653086,6410104.33453582
205,3411,3411,Дом быта,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Яблочкова, дом 36",Бутырский район,Северо-Восточный административный округ,37.5796820290026,55.8273612956327,1900188.806125124,6420052.350659163
206,3414,3414,Мастерская,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Яблочкова, дом 37Г",Бутырский район,Северо-Восточный административный округ,37.57518473419898,55.826160804680434,1899960.4771204803,6419829.091172144
207,3438,3438,АРШАКЯН,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Ясногорская улица, дом 17, корпус 1",район Ясенево,Юго-Западный административный округ,37.533402107817906,55.6023793262488,1905697.702998114,6394828.96810483
208,3454,3454,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, город Зеленоград, корпус 834А",район Старое Крюково,Зеленоградский административный округ,37.176408158543296,55.9804237438594,1870132.825101284,6428227.245903002
209,3535,3535,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Балаклавский проспект, дом 2, корпус 6",Нагорный район,Южный административный округ,37.617929099210855,55.642359222605016,1909375.8787102955,6400910.106972405
210,3608,3608,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Пятницкое шоссе, дом 37",район Митино,Северо-Западный административный округ,37.35713806019489,55.8542765286858,1885694.923261204,6418333.495351942
211,3623,3623,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Фестивальная улица, дом 63, корпус 2",район Ховрино,Северный административный округ,37.4992522226389,55.86115314886231,1894060.0100339616,6422019.368368277
212,3637,3637,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Митинская улица, дом 42",район Митино,Северо-Западный административный округ,37.35916581021031,55.848121463566,1886043.9280428046,6417711.561514831
213,3698,3698,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Митинская улица, дом 37",район Митино,Северо-Западный административный округ,37.354213975651675,55.8483134804177,1885736.4311217482,6417629.999329068
214,3721,3721,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Никулинская улица, дом 23, корпус 1",район Тропарёво-Никулино,Западный административный округ,37.45213,55.668754,1898292.024378021,6400292.971943247
215,3727,3727,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, 3-й Митинский переулок, дом 1",район Митино,Северо-Западный административный округ,37.350071980624335,55.8485061094968,1885478.0472142058,6417565.24757581
216,3750,3750,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Таллинская улица, дом 26",район Строгино,Северо-Западный административный округ,37.40747583310776,55.799888132875225,1890749.3494652968,6413509.1411313275
217,3831,3831,Ремонт одежды и обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Маленковская улица, дом 32, строение 1",район Сокольники,Восточный административный округ,37.6749315486976,55.787259182492406,1907459.88402298,6417723.927459872
218,3845,3845,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Сокольническая площадь, дом 4, корпус 1-2",район Сокольники,Восточный административный округ,37.676807,55.789957,1907473.2963169497,6418053.982107775
219,3859,3859,Молния,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Мироновская улица, дом 18",район Соколиная Гора,Восточный административный округ,37.734102,55.78691,1911065.25565378,6418929.385232759
220,3885,3885,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Мячковский бульвар, дом 9",район Марьино,Юго-Восточный административный округ,37.75643637156698,55.65578295446076,1917318.6084026063,6405271.050156797
221,3916,3916,Павильон «Мастерская по ремонту обуви»,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Братиславская улица, дом 14",район Марьино,Юго-Восточный административный округ,37.75458027846062,55.659274819436966,1917075.1930670012,6405608.176351383
222,3955,3955,Меридиан,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Южнопортовая улица, дом 18",Южнопортовый район,Юго-Восточный административный округ,37.6849147306512,55.7061013623022,1911088.0568409448,6409187.531052195
223,3999,3999,ПАНКОВА Т.В.,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Краснодарская улица, дом 72, корпус 3",район Люблино,Юго-Восточный административный округ,37.779212167410805,55.6685920681348,1918227.5577173987,6407132.174933847
224,4038,4038,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Ломоносовский проспект, дом 23",Гагаринский район,Юго-Западный административный округ,37.535647116771294,55.6912216996661,1902552.3951851455,6404456.659219255
225,4039,4039,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Ленинский проспект, дом 127",район Тёплый Стан,Юго-Западный административный округ,37.4775263296192,55.6461612432937,1900672.7412242168,6398384.88002923
226,4048,4048,Кубелун С.В,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Каховка, дом 37, корпус 1",район Черёмушки,Юго-Западный административный округ,37.56379281075588,55.65863430702135,1905472.4896238884,6401530.993655902
227,4049,4049,Дадалян Р.А,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Каховка, дом 37, корпус 1",район Черёмушки,Юго-Западный административный округ,37.56379281075588,55.65863430702135,1905472.4896238884,6401530.993655902
228,4112,4112,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Адмирала Лазарева, дом 36",район Южное Бутово,Юго-Западный административный округ,37.527651451690204,55.546338062737,1907414.8736147552,6388664.098528566
229,4123,4123,МИХАЙЛОВ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Грина, дом 34",район Северное Бутово,Юго-Западный административный округ,37.5680063300381,55.56841265012394,1909066.6046456303,6391889.856796308
230,4148,4148,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Венёвская улица, дом 7",район Южное Бутово,Юго-Западный административный округ,37.54655115397056,55.54688114098373,1908550.630392707,6389118.2133712275
231,4165,4165,Селена,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Намёткина, дом 1",Обручевский район,Юго-Западный административный округ,37.54502487943376,55.666514190563184,1904037.0923713518,6401988.315687784
232,4218,4218,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Академика Анохина, дом 9",район Тропарёво-Никулино,Западный административный округ,37.473136867868696,55.65950536632042,1899913.3803168647,6399732.713109245
233,4253,4253,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Осенняя улица, дом 30",район Крылатское,Западный административный округ,37.4091491666954,55.768534939915,1892004.1285375468,6410162.434301212
234,4302,4302,"РЕМОНТ ОБУВИ, МЕТАЛЛОРЕМОНТ","ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Маршала Бирюзова, дом 7",район Щукино,Северо-Западный административный округ,37.49708290098642,55.791267691398936,1896510.3146775973,6414440.088361822
235,4344,4344,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Уваровский переулок, дом 3",район Митино,Северо-Западный административный округ,37.351486657424935,55.831326027688256,1886194.387617484,6415741.525460278
236,4349,4349,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Пятницкое шоссе, дом 12, корпус 2",район Митино,Северо-Западный административный округ,37.3864814268167,55.8407847017623,1887970.9046576,6417484.939558484
237,4356,4356,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Барышиха, дом 23",район Митино,Северо-Западный административный округ,37.346441410644495,55.845242341171804,1885377.521399728,6417138.285839737
238,4360,4360,РЕМОНТ ОБУВИ,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Генерала Белобородова, дом 19",район Митино,Северо-Западный административный округ,37.35757898733189,55.835636054968205,1886405.9996718531,6416332.22292901
239,4415,4415,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Лавочкина, дом 34",район Ховрино,Северный административный округ,37.49379223252324,55.85630391149417,1893908.1727905718,6421383.141714533
240,4448,4448,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Коровинское шоссе, дом 23, корпус 1",район Западное Дегунино,Северный административный округ,37.3124,55.5237,1895073.2930948418,6381740.031491618
241,4544,4544,"Ремонт одежды, обуви, пошив обуви","ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Кантемировская улица, дом 29",район Царицыно,Южный административный округ,37.66574555093262,55.637186482364854,1912483.5565310344,6401356.510459508
242,4553,4553,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Каширское шоссе, дом 50, корпус 1",район Москворечье-Сабурово,Южный административный округ,37.66691039030496,55.64672164941639,1912200.1742049146,6402408.860044252
243,4567,4567,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Борисовские Пруды, дом 21, корпус 1",район Москворечье-Сабурово,Южный административный округ,37.723424500955964,55.63570918038588,1916055.290290248,6402411.427206783
244,4596,4596,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Новокосинская улица, дом 19",район Новокосино,Восточный административный округ,37.8589257227008,55.740346579907396,1920389.3497852841,6416547.935806529
245,4627,4627,Ремонт «ЭРГОСОФТ»,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Большая Декабрьская улица, дом 4",Пресненский район,Центральный административный округ,37.5580247865744,55.766197142722,1901140.2361407296,6413007.334858464
246,4682,4682,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Снежная улица, дом 17, корпус 1",район Свиблово,Северо-Восточный административный округ,37.64710298051477,55.85276661148124,1903333.4046181303,6424199.420904016
247,4777,4777,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Щёлковское шоссе, дом 18, корпус 1",район Северное Измайлово,Восточный административный округ,37.77210178632985,55.8070577485071,1912618.3584738337,6421899.823412706
248,4842,4842,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Саратовская улица, дом 22",Рязанский район,Юго-Восточный административный округ,37.747015289571166,55.71642286492526,1914481.4580879228,6411606.734072583
249,5042,5042,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Пятницкое шоссе, дом 15",район Митино,Северо-Западный административный округ,37.3790129382728,55.84244799405181,1887456.5819788089,6417509.861609395
250,5069,5069,Modern professional lab,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Твардовского, дом 14, корпус 2",район Строгино,Северо-Западный административный округ,37.40514322112249,55.7942378676492,1890815.4462565985,6412851.457202585
251,5127,5127,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Весенняя улица, дом 3, корпус 1",район Западное Дегунино,Северный административный округ,37.51579168937752,55.87203012740109,1894660.349041212,6423535.72757181
252,5167,5167,Ремонт обуви на Алабяна 13,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, улица Алабяна, дом 13, корпус 2",район Сокол,Северный административный округ,37.50652354989586,55.7990646642898,1896795.685522832,6415477.1759388475
253,5205,5205,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Ялтинская улица, дом 2",Нагорный район,Южный административный округ,37.61092337029906,55.65201295188745,1908590.783463593,6401804.00331591
254,5218,5218,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Дорожная улица, дом 32",район Чертаново Южное,Южный административный округ,37.61310342295564,55.59098662251567,1910985.8939288752,6395269.831411405
255,5284,5284,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Лукинская улица, дом 14",район Ново-Переделкино,Западный административный округ,37.341265764016114,55.64689819382919,1892332.6574348747,6395634.049707428
256,5307,5307,Ремонт обуви,"ремонт, окраска и пошив обуви",,нет,бытовые услуги,"город Москва, Лукинская улица, дом 8",район Ново-Переделкино,Западный административный округ,37.338313,55.643678,1892270.3657939318,6395225.436264713
