,ParkingName,CarCapacity,Address,District,AdmArea,Latitude_WGS84,Longitude_WGS84,Xs,Ys
1713,Парковка №3003 (155),15,"город Москва, Тишинская площадь, дом 1, строение 4",Пресненский район,Центральный административный округ,55.7698420380812,37.5827806382831,1902509.6187839792,6413917.291608044
1714,Парковка №3003 (156),6,"город Москва, Тишинская площадь, дом 1, строение 1",Пресненский район,Центральный административный округ,55.7699179517808,37.5841205819464,1902588.2257116039,6413953.476347087
1715,Парковка №3003 (157),12,"город Москва, Тишинская площадь, дом 6",Пресненский район,Центральный административный округ,55.7704047341365,37.5835332980203,1902534.49394576,6413993.674726418
1716,Парковка №3003 (158),6,"город Москва, Тишинская площадь, дом 6",Пресненский район,Центральный административный округ,55.7703631421217,37.5837935484612,1902551.8496187397,6413994.630079157
1717,Парковка №3003 (159),3,"город Москва, Тишинская площадь, дом 6",Пресненский район,Центральный административный округ,55.7700309600224,37.5844852823455,1902606.1969383582,6413973.27946972
1718,Парковка №3003 (167),22,"город Москва, Ходынская улица, дом 14",Пресненский район,Центральный административный округ,55.7704848469997,37.5582708874069,1900996.429085217,6413474.693285572
1719,Парковка №3003 (168),3,"город Москва, Ходынская улица, дом 10, строение 1",Пресненский район,Центральный административный округ,55.7704179712956,37.5598026990318,1901091.9910652032,6413499.459136844
1720,Парковка №3003 (169),2,"город Москва, Ходынская улица, дом 10, строение 1",Пресненский район,Центральный административный округ,55.7703481388342,37.5604639267189,1901134.7586962716,6413505.734378543
1721,Парковка №3003 (317),4,"город Москва, Новопресненский переулок, дом 3",Пресненский район,Центральный административный округ,55.7659361333345,37.5740839666912,1902125.891775055,6413314.5506064715
1722,Парковка №3003 (318),6,"город Москва, Новопресненский переулок, дом 7",Пресненский район,Центральный административный округ,55.7664395785578,37.5742203212906,1902115.5236954426,6413371.668797724
1723,Парковка №3003 (319),8,"город Москва, Новопресненский переулок, дом 6",Пресненский район,Центральный административный округ,55.766611607521,37.5744665538301,1902124.1133012997,6413395.3567536855
1724,Парковка №3003 (320),3,"город Москва, Новопресненский переулок, дом 6",Пресненский район,Центральный административный округ,55.766776548959,37.5745417959468,1902122.5740099812,6413414.708680593
1725,Парковка №3003 (321),2,"город Москва, Новопресненский переулок, дом 7",Пресненский район,Центральный административный округ,55.7668555353927,37.5744049667907,1902111.3318562093,6413420.364756507
1726,Парковка №3003 (322),4,"город Москва, улица Климашкина, дом 5",Пресненский район,Центральный административный округ,55.7672330535012,37.5747257916128,1902116.8397706267,6413467.761910285
1727,Парковка №3003 (323),4,"город Москва, улица Климашкина, дом 8",Пресненский район,Центральный административный округ,55.7677151928504,37.5748652179128,1902107.4467647271,6413522.647329633
1728,Парковка №3003 (324),13,"город Москва, улица Климашкина, дом 10",Пресненский район,Центральный административный округ,55.7683417406443,37.5748756014536,1902084.86041905,6413590.403587517
1729,Парковка №3003 (66),15,"город Москва, Большой Тишинский переулок, дом 2",Пресненский район,Центральный административный округ,55.7688301431143,37.5793902566335,1902341.1068753751,6413737.371610672
1730,Парковка №3003 (170),7,"город Москва, Ходынская улица, дом 8",Пресненский район,Центральный административный округ,55.7702879895717,37.5609129173488,1901164.2705352379,6413508.62325859
1731,Парковка №3003 (171),12,"город Москва, Ходынская улица, дом 2, строение 8",Пресненский район,Центральный административный округ,55.7698842926889,37.5641443892542,1901375.592613091,6413532.570021177
1732,Парковка №3003 (172),8,"город Москва, Ходынская улица, дом 4",Пресненский район,Центральный административный округ,55.7700747064653,37.5624544364658,1901265.8447342657,6413517.813162668
1733,Парковка №3003 (178),6,"город Москва, 2-я Звенигородская улица, дом 8",Пресненский район,Центральный административный округ,55.7590801630558,37.5548714007244,1901212.0558423079,6412174.274362062
1734,Парковка №3003 (179),5,"город Москва, 2-я Звенигородская улица, дом 8",Пресненский район,Центральный административный округ,55.7595817324745,37.5548595045689,1901192.765224284,6412228.097726031
1735,Парковка №3003 (180),6,"город Москва, 2-я Звенигородская улица, дом 8",Пресненский район,Центральный административный округ,55.7601546996611,37.5548272529506,1901169.594122903,6412289.193162279
1736,Парковка №3003 (181),5,"город Москва, 2-я Звенигородская улица, дом 8",Пресненский район,Центральный административный округ,55.7607081050778,37.5548031034182,1901147.6396195893,6412348.348796182
1737,Парковка №3003 (182),7,"город Москва, 2-я Звенигородская улица, дом 12, строение 32",Пресненский район,Центральный административный округ,55.761612300002,37.5549763,1901124.6945797075,6412449.440254397
1738,Парковка №3003 (183),3,"город Москва, 2-я Звенигородская улица, дом 12, строение 6",Пресненский район,Центральный административный округ,55.7618485000002,37.554975,1901115.8714873649,6412474.876503695
1739,Парковка №3003 (184),5,"город Москва, 2-я Звенигородская улица, дом 12, строение 6",Пресненский район,Центральный административный округ,55.7620665762941,37.5549864088566,1901108.4918016463,6412498.624198435
1740,Парковка №3003 (185),8,"город Москва, 2-я Звенигородская улица, дом 12, строение 6",Пресненский район,Центральный административный округ,55.7623729688847,37.5550058541322,1901098.3310949353,6412532.06048876
1741,Парковка №3003 (186),7,"город Москва, 2-я Звенигородская улица, дом 13, строение 4",Пресненский район,Центральный административный округ,55.7620443857573,37.5548047064758,1901098.2687959957,6412492.439307601
1742,Парковка №3003 (187),9,"город Москва, 2-я Звенигородская улица, дом 13, строение 1",Пресненский район,Центральный административный округ,55.7623771260245,37.5548305043471,1901087.5189329418,6412528.848602199
1743,Парковка №3003 (188),6,"город Москва, 2-я Звенигородская улица, дом 12, строение 64",Пресненский район,Центральный административный округ,55.7627151863164,37.5550306569838,1901087.1697372186,6412569.470643219
1744,Парковка №3003 (189),9,"город Москва, 2-я Звенигородская улица, дом 12, строение 70",Пресненский район,Центральный административный округ,55.7631304976922,37.5550568019423,1901073.383917262,6412614.788593335
1745,Парковка №3003 (190),3,"город Москва, 2-я Звенигородская улица, дом 12, строение 71",Пресненский район,Центральный административный округ,55.7634460577947,37.5550719121894,1901062.6201493265,6412649.122598183
1746,Парковка №3003 (191),14,"город Москва, Ходынская улица, дом 3, строение 1",Пресненский район,Центральный административный округ,55.7700644718477,37.5616149188269,1901215.2076460745,6413499.1832126845
1747,Парковка №3003 (205),11,"город Москва, Малая Грузинская улица, дом 26, строение 1",Пресненский район,Центральный административный округ,55.7661548418085,37.5723067366089,1902009.780283085,6413301.001873897
1748,Парковка №3003 (206),4,"город Москва, Малая Грузинская улица, дом 23, строение 1",Пресненский район,Центральный административный округ,55.7660057666458,37.5721241178868,1902004.2052996117,6413281.117380755
1749,Парковка №3003 (207),2,"город Москва, Малая Грузинская улица, дом 28",Пресненский район,Центральный административный округ,55.7669426935017,37.5724552215782,1901989.6132117014,6413389.031680193
1750,Парковка №3003 (208),2,"город Москва, Малая Грузинская улица, дом 38",Пресненский район,Центральный административный округ,55.768505554586,37.5725793123616,1901939.2473444592,6413560.095220453
1751,Парковка №3003 (209),1,"город Москва, Малая Грузинская улица, дом 38",Пресненский район,Центральный административный округ,55.768675768773,37.5725891248302,1901933.5368134284,6413578.64869648
1752,Парковка №3003 (210),1,"город Москва, Малая Грузинская улица, дом 38",Пресненский район,Центральный административный округ,55.7688575774551,37.5726028311174,1901927.6332838463,6413598.533343519
1753,Парковка №3003 (211),9,"город Москва, Малая Грузинская улица, дом 46",Пресненский район,Центральный административный округ,55.7694699000067,37.5726987331963,1901910.7729109442,6413666.542712328
1754,Парковка №3003 (212),10,"город Москва, Малая Грузинская улица, дом 46",Пресненский район,Центральный административный округ,55.7701871972793,37.5728270871152,1901891.994528052,6413746.545662394
1755,Парковка №3003 (213),9,"город Москва, Малая Грузинская улица, дом 52/34, строение 1",Пресненский район,Центральный административный округ,55.7710602515079,37.5730020651146,1901870.277358783,6413844.312246111
1756,Парковка №3003 (214),2,"город Москва, Малая Грузинская улица, дом 52А, строение 1",Пресненский район,Центральный административный округ,55.7721769338279,37.5732664284417,1901844.963160697,6413970.207589163
1757,Парковка №3003 (219),14,"город Москва, 2-я Звенигородская улица, дом 13, строение 4",Пресненский район,Центральный административный округ,55.7616190214754,37.5548094509257,1901114.3039688687,6412446.682210003
1758,Парковка №3003 (220),2,"город Москва, Большой Тишинский переулок, дом 24",Пресненский район,Центральный административный округ,55.769196457647,37.573373507953,1901961.9092530848,6413651.161270211
1759,Парковка №3003 (225),30,"город Москва, Ходынская улица, дом 2, строение 8",Пресненский район,Центральный административный округ,55.7697953432457,37.5640184404998,1901371.233438445,6413520.351644691
1760,Парковка №3011 (1),12,"город Москва, Студенческая улица, дом 19, корпус 2",район Дорогомилово,Западный административный округ,55.7420778682663,37.5485684581555,1901458.0739167721,6410209.720642277
1761,Парковка №3011 (2),2,"город Москва, Студенческая улица, дом 19, корпус 3",район Дорогомилово,Западный административный округ,55.7417709204906,37.5488376839905,1901485.805670214,6410182.247905277
1762,Парковка №3011 (3),7,"город Москва, Студенческая улица, дом 19, корпус 3",район Дорогомилово,Западный административный округ,55.7416823194894,37.5491169945695,1901506.0715959491,6410178.5260572815
1763,Парковка №3003 (1),16,"город Москва, Большая Декабрьская улица, дом 8",Пресненский район,Центральный административный округ,55.7671546698171,37.5561313167707,1900989.7077277561,6413071.035329221
1764,Парковка №3003 (2),16,"город Москва, Большая Декабрьская улица, дом 4",Пресненский район,Центральный административный округ,55.7663504231499,37.5575188474732,1901103.8119637368,6413013.297736891
1765,Парковка №3003 (3),5,"город Москва, Большая Декабрьская улица, дом 2",Пресненский район,Центральный административный округ,55.7657251546712,37.5585966335654,1901192.4670634372,6412968.390767541
1766,Парковка №3003 (4),2,"город Москва, Большая Декабрьская улица, дом 1А",Пресненский район,Центральный административный округ,55.765141155777,37.5595280606176,1901270.7006321948,6412924.878765875
1767,Парковка №3003 (5),3,"город Москва, Большая Декабрьская улица, дом 1А",Пресненский район,Центральный административный округ,55.7649721442929,37.5597842306654,1901292.528298502,6412912.006931136
1768,Парковка №3003 (6),4,"город Москва, Большая Декабрьская улица, дом 1",Пресненский район,Центральный административный округ,55.7647779360168,37.5601100170742,1901319.5202437106,6412897.872299481
1769,Парковка №3011 (8),4,"город Москва, улица Дунаевского, дом 4",район Дорогомилово,Западный административный округ,55.7433136837356,37.5447787784145,1901181.869123464,6410263.859892778
1770,Парковка №3011 (9),17,"город Москва, улица Дунаевского, дом 4",район Дорогомилово,Западный административный округ,55.7426392717175,37.5456191241001,1901257.9280228405,6410208.687954668
1771,Парковка №3011 (10),5,"город Москва, улица Дунаевского, дом 4",район Дорогомилово,Западный административный округ,55.7419558729297,37.5465102189803,1901337.407591481,6410153.607298792
1772,Парковка №3011 (18),10,"город Москва, Студенческая улица, дом 23",район Дорогомилово,Западный административный округ,55.7408578767753,37.5460283200433,1901348.7217201258,6410025.171680866
1773,Парковка №3007 (61),22,"город Москва, улица Казакова, дом 8",Басманный район,Центральный административный округ,55.7627201454968,37.6616023010586,1907563.5653517086,6414799.924182573
1774,Парковка №3007 (62),5,"город Москва, улица Казакова, дом 16, строение 1",Басманный район,Центральный административный округ,55.7629523001087,37.6647947496192,1907748.9054747813,6414891.910717083
1775,Парковка №3007 (63),19,"город Москва, улица Казакова, дом 18, строение 3",Басманный район,Центральный административный округ,55.7633511788275,37.6664386511863,1907833.947483082,6414969.384136936
1776,Парковка №3007 (64),11,"город Москва, улица Казакова, дом 27",Басманный район,Центральный административный округ,55.7635107509907,37.6684712997998,1907951.5121186872,6415029.227249821
1777,Парковка №3003 (362),12,"город Москва, улица Костикова, дом 7",Пресненский район,Центральный административный округ,55.7610234676647,37.5520513342049,1900968.6975580398,6412324.91185895
1778,Парковка №3003 (363),6,"город Москва, улица Костикова, дом 5",Пресненский район,Центральный административный округ,55.7609167458896,37.5533914349754,1901054.106898794,6412341.376165245
1779,Парковка №3003 (364),5,"город Москва, улица Костикова, дом 3",Пресненский район,Центральный административный округ,55.7609063977514,37.5542420331102,1901106.194071086,6412358.014482062
1780,Парковка №3003 (365),17,"город Москва, улица Костикова, дом 1",Пресненский район,Центральный административный округ,55.7608786022168,37.5560751669323,1901218.6507679697,6412393.282007497
1781,Парковка №3004 (276),12,"город Москва, Новолесная улица, дом 7, корпус 2",Тверской район,Центральный административный округ,55.7824409676836,37.588891964004,1902413.7650795968,6415403.046954866
1782,Парковка №3004 (277),6,"город Москва, Новолесная улица, дом 11, строение 3",Тверской район,Центральный административный округ,55.7829817231263,37.5881612716006,1902349.3279304192,6415446.06349704
1783,Парковка №3004 (278),5,"город Москва, Новолесная улица, дом 17А",Тверской район,Центральный административный округ,55.7833521314116,37.5876635150191,1902305.357597933,6415475.5870840205
1784,Парковка №3004 (279),6,"город Москва, Новолесная улица, дом 17/21",Тверской район,Центральный административный округ,55.7838545547223,37.5876180609317,1902283.9651888441,6415528.792284595
1785,Парковка №3005 (1),4,"город Москва, Большая Переяславская улица, дом 5, корпус 1",Мещанский район,Центральный административный округ,55.7815135000023,37.641977799969,1905672.519334984,6416413.876707163
1786,Парковка №3005 (2),6,"город Москва, Большая Переяславская улица, дом 3, корпус 1",Мещанский район,Центральный административный округ,55.7812643000205,37.6420314497177,1905685.0417926328,6416388.14445754
1787,Парковка №3005 (3),4,"город Москва, Большая Переяславская улица, дом 3, корпус 1",Мещанский район,Центральный административный округ,55.7812337000106,37.6418596998549,1905675.7483063512,6416381.248504498
1788,Парковка №3005 (4),5,"город Москва, Астраханский переулок, дом 17/27, строение 2",Мещанский район,Центральный административный округ,55.7806613000153,37.6416230498011,1905682.6543331537,6416314.6031298395
1789,Парковка №3006 (1),17,"город Москва, Астраханский переулок, дом 10/36, строение 1",Красносельский район,Центральный административный округ,55.779200050204,37.6411449475099,1905707.936405522,6416147.107429526
1790,Парковка №3005 (7),5,"город Москва, Астраханский переулок, дом 5",Мещанский район,Центральный административный округ,55.7793399500161,37.6410337498001,1905695.9820256536,6416159.854920052
1791,Парковка №3005 (8),6,"город Москва, Астраханский переулок, дом 5",Мещанский район,Центральный административный округ,55.7789319500232,37.6408459497194,1905699.7419653316,6416111.950070013
1792,Парковка №3006 (2),5,"город Москва, Астраханский переулок, дом 8",Красносельский район,Центральный административный округ,55.7781829500225,37.6406212497443,1905713.9359605238,6416026.522195597
1793,Парковка №3005 (9),7,"город Москва, Астраханский переулок, дом 5",Мещанский район,Центральный административный округ,55.7781987000364,37.6405092995799,1905706.550712384,6416025.874244243
1794,Парковка №3005 (10),10,"город Москва, Астраханский переулок, дом 1/15",Мещанский район,Центральный административный округ,55.7775377500804,37.6401726490818,1905710.6709253227,6415947.590088941
1795,Парковка №3006 (3),11,"город Москва, Большой Балканский переулок, дом 5",Красносельский район,Центральный административный округ,55.7785197003476,37.6412160500957,1905737.545761476,6416075.275275237
1796,Парковка №3006 (4),3,"город Москва, Большой Балканский переулок, дом 13/47, корпус 4",Красносельский район,Центральный административный округ,55.7784699001304,37.64276575,1905833.5237449864,6416102.376339882
1797,Парковка №3006 (5),24,"город Москва, Большой Балканский переулок, дом 13, корпус 3",Красносельский район,Центральный административный округ,55.7784677015341,37.6439922000238,1905908.098137461,6416127.836636699
1798,Парковка №3006 (6),9,"город Москва, Большой Балканский переулок, дом 20, строение 1",Красносельский район,Центральный административный округ,55.7783848007419,37.6439137,1905906.4122313133,6416117.257611095
1799,Парковка №3006 (7),4,"город Москва, Большой Балканский переулок, дом 13, корпус 2",Красносельский район,Центральный административный округ,55.7784578501227,37.6451931000202,1905981.4049204586,6416151.938261662
1800,Парковка №3006 (8),11,"город Москва, Большой Балканский переулок, дом 13, корпус 2",Красносельский район,Центральный административный округ,55.7784484004248,37.6459730000281,1906029.1258617432,6416167.262417939
1801,Парковка №3009 (34),14,"город Москва, Кожевнический проезд, дом 1",район Замоскворечье,Центральный административный округ,55.7311979000874,37.6454204486986,1907751.9537722392,6411063.243577812
1802,Парковка №3009 (35),7,"город Москва, Кожевнический проезд, дом 4/5, строение 5",район Замоскворечье,Центральный административный округ,55.7305001500454,37.6449918994525,1907751.8201393469,6410979.052094706
1803,Парковка №3005 (19),7,"город Москва, 1-й Коптельский переулок, дом 9, строение 1",Мещанский район,Центральный административный округ,55.7754050000374,37.6384721995739,1905686.6535146597,6415682.116249604
1804,Парковка №3005 (20),7,"город Москва, 1-й Коптельский переулок, дом 9, строение 2",Мещанский район,Центральный административный округ,55.7747148370934,37.6381682452471,1905693.8409357728,6415601.368084985
1805,Парковка №3005 (21),3,"город Москва, 1-й Коптельский переулок, дом 3, строение 1",Мещанский район,Центральный административный округ,55.7738055000005,37.6380537499906,1905720.682366734,6415500.967632253
1806,Парковка №3005 (22),7,"город Москва, 1-й Коптельский переулок, дом 3, строение 1",Мещанский район,Центральный административный округ,55.7732186500398,37.6378471495419,1905729.942498876,6415433.39288877
1807,Парковка №3006 (109),10,"город Москва, Каланчёвская улица, дом 35",Красносельский район,Центральный административный округ,55.7769373500011,37.64651004998,1906117.9287273816,6416015.671810542
1808,Парковка №3003 (372),9,"город Москва, 3-я Красногвардейская улица, дом 8, строение 1",Пресненский район,Центральный административный округ,55.7569610760733,37.5368902229023,1900197.3557587902,6411570.631255959
1809,Парковка №3003 (373),15,"город Москва, 3-я Красногвардейская улица, дом 8, строение 1",Пресненский район,Центральный административный округ,55.7572003013715,37.538002931054,1900256.1546232346,6411619.631105857
1810,Парковка №3003 (375),6,"город Москва, 3-я Красногвардейская улица, дом 6",Пресненский район,Центральный административный округ,55.7577631907727,37.5397519509019,1900341.6633358493,6411716.799545119
1811,Парковка №3003 (376),6,"город Москва, 3-я Красногвардейская улица, дом 6",Пресненский район,Центральный административный округ,55.757952448655,37.5405085533832,1900380.6585583682,6411752.986308538
1812,Парковка №3003 (377),12,"город Москва, 3-я Красногвардейская улица, дом 2",Пресненский район,Центральный административный округ,55.7584060214576,37.5421929794613,1900466.279216712,6411837.02502308
1813,Парковка №3003 (378),3,"город Москва, 3-я Красногвардейская улица, дом 2",Пресненский район,Центральный административный округ,55.7587712480136,37.5435340835911,1900534.294499833,6411904.378587677
1814,Парковка №3003 (379),3,"город Москва, Звенигородское шоссе, дом 20, строение 8",Пресненский район,Центральный административный округ,55.764461438213,37.5551359266466,1901028.9207744193,6412759.920535693
1815,Парковка №3003 (380),27,"город Москва, Звенигородское шоссе, дом 20, строение 8",Пресненский район,Центральный административный округ,55.7653274065288,37.5556907786939,1901030.584265858,6412864.855970221
1816,Парковка №3003 (381),5,"город Москва, Большая Декабрьская улица, дом 3, строение 3",Пресненский район,Центральный административный округ,55.7652784866585,37.5558022535073,1901039.1705801063,6412861.909024481
1817,Парковка №3003 (382),3,"город Москва, Большая Декабрьская улица, дом 3, строение 3",Пресненский район,Центральный административный округ,55.7655863680492,37.556040372992,1901042.2442772067,6412900.06979431
1818,Парковка №3003 (383),5,"город Москва, Большая Декабрьская улица, дом 9, строение 1",Пресненский район,Центральный административный округ,55.7664070952245,37.5565067722178,1901040.2041623967,6412998.281598583
1819,Парковка №3019 (105),26,"город Москва, Павловская улица, дом 25, строение 10",Даниловский район,Южный административный округ,55.7167182714813,37.6290929546868,1907296.5822182198,6409160.2331384225
1820,Парковка №3019 (106),2,"город Москва, 1-й Павловский переулок, дом 7",Даниловский район,Южный административный округ,55.716188050102,37.6329079500733,1907548.40141256,6409183.049347389
1821,Парковка №3019 (107),14,"город Москва, 2-й Павловский переулок, дом 18",Даниловский район,Южный административный округ,55.7180735505259,37.6283991004439,1907204.0425473873,6409291.776812975
1822,Парковка №3006 (40),11,"город Москва, Грохольский переулок, дом 30, корпус 1",Красносельский район,Центральный административный округ,55.776798285392,37.6408931592547,1905781.92251697,6415882.991847623
1823,Парковка №3006 (41),2,"город Москва, Живарев переулок, дом 2/4, строение 1",Красносельский район,Центральный административный округ,55.776320100006,37.6413817000352,1905829.3727342337,6415841.69262332
1824,Парковка №3003 (387),6,"город Москва, 2-я Черногрязская улица, дом 5, корпус 1",Пресненский район,Центральный административный округ,55.7611022119338,37.5466441366683,1900637.1003241367,6412220.564163836
1825,Парковка №3019 (7),33,"город Москва, Даниловская набережная, дом 6, корпус 5",Даниловский район,Южный административный округ,55.7082650031533,37.6387900037858,1908200.60786477,6408452.361998922
1826,Парковка №3019 (8),6,"город Москва, Даниловская набережная, дом 6, корпус 1",Даниловский район,Южный административный округ,55.7079190000847,37.6407192000556,1908330.870050499,6408455.52759919
1827,Парковка №3003 (388),12,"город Москва, улица Анатолия Живова, дом 2",Пресненский район,Центральный административный округ,55.7598770277554,37.5544432401469,1901156.5301754489,6412251.243143461
1828,Парковка №3019 (108),16,"город Москва, 2-й Павловский переулок, дом 3, строение 2",Даниловский район,Южный административный округ,55.7179451521994,37.6301640519574,1907316.1976230883,6409314.92925834
1829,Парковка №3019 (109),2,"город Москва, 2-й Павловский переулок, дом 13",Даниловский район,Южный административный округ,55.7177668500985,37.6313978500901,1907397.888376501,6409321.571777222
1830,Парковка №3019 (110),2,"город Москва, 2-й Павловский переулок, дом 13",Даниловский район,Южный административный округ,55.7177064500492,37.6318618500381,1907428.3631670356,6409324.7875938965
1831,Парковка №3019 (111),2,"город Москва, 2-й Павловский переулок, дом 15",Даниловский район,Южный административный округ,55.7176505000762,37.6323339000528,1907459.1625532373,6409328.652057023
1832,Парковка №3019 (112),2,"город Москва, 2-й Павловский переулок, дом 15",Даниловский район,Южный административный округ,55.717605200023,37.6327926000175,1907488.7542017258,6409333.384840208
1833,Парковка №3019 (113),4,"город Москва, 2-й Павловский переулок, дом 15",Даниловский район,Южный административный округ,55.7175341502426,37.6333639002168,1907526.1532732449,6409337.702804109
1834,Парковка №3005 (25),14,"город Москва, Пантелеевская улица, дом 53",Мещанский район,Центральный административный округ,55.7876410501305,37.6418289518144,1905435.6800709271,6417071.11835613
1835,Парковка №3006 (123),13,"город Москва, Пантелеевская улица, дом 24",Красносельский район,Центральный административный округ,55.7841707500479,37.6432666507938,1905652.0041685093,6416727.248210499
1836,Парковка №3005 (290),4,"город Москва, Большая Переяславская улица, дом 12",Мещанский район,Центральный административный округ,55.7839837500142,37.6431137502342,1905649.6710451988,6416703.892130067
1837,Парковка №3006 (125),9,"город Москва, Пантелеевская улица, дом 24",Красносельский район,Центральный административный округ,55.7834981000338,37.643478500474,1905689.877831851,6416659.196008584
1838,Парковка №3006 (126),6,"город Москва, Пантелеевская улица, дом 14, строение 1",Красносельский район,Центральный административный округ,55.7827258500231,37.6437977002769,1905737.9743094833,6416582.659195343
1839,Парковка №3006 (128),4,"город Москва, Пантелеевская улица, дом 14, строение 1",Красносельский район,Центральный административный округ,55.782035706543,37.6440678085786,1905780.0373073178,6416513.94246064
1840,Парковка №3003 (396),22,"город Москва, Звенигородское шоссе, дом 25, строение 1",Пресненский район,Центральный административный округ,55.7644268494607,37.5453278550643,1900434.0640344801,6412551.520757778
1841,Парковка №3003 (397),10,"город Москва, Красногвардейский бульвар, дом 17, строение 1",Пресненский район,Центральный административный округ,55.7631157989885,37.5447857183443,1900449.6252141474,6412398.8695866
1842,Парковка №3003 (398),3,"город Москва, Красногвардейский бульвар, дом 15, строение 1",Пресненский район,Центральный административный округ,55.7625153197194,37.5445387950996,1900456.835476061,6412328.981876085
1843,Парковка №3003 (399),7,"город Москва, Красногвардейский бульвар, дом 15, строение 1",Пресненский район,Центральный административный округ,55.761563317789,37.5441282067828,1900467.1033767862,6412217.782585808
1844,Парковка №3003 (400),25,"город Москва, Звенигородское шоссе, дом 25, строение 1",Пресненский район,Центральный административный округ,55.7643476308137,37.5454930558351,1900447.0365827023,6412546.427020565
1845,Парковка №3003 (401),18,"город Москва, Красногвардейский бульвар, дом 17, строение 1",Пресненский район,Центральный административный округ,55.7629186635831,37.5449057481453,1900464.2156594798,6412380.121092022
1846,Парковка №3003 (402),14,"город Москва, Красногвардейский бульвар, дом 15, строение 1",Пресненский район,Центральный административный округ,55.761761266117,37.544412001185,1900477.0297601745,6412245.043741922
1847,Парковка №3003 (403),5,"город Москва, Красногвардейский бульвар, дом 11/1",Пресненский район,Центральный административный округ,55.7610377346529,37.5439069962948,1900473.1037581125,6412156.505392216
1848,Парковка №3003 (404),9,"город Москва, Красногвардейский бульвар, дом 9",Пресненский район,Центральный административный округ,55.7604599492058,37.5436864047587,1900481.0727494946,6412089.613158649
1849,Парковка №3003 (405),5,"город Москва, Красногвардейский бульвар, дом 7",Пресненский район,Центральный административный округ,55.759935183212,37.5434788173461,1900487.8699968127,6412028.708059513
1850,Парковка №3003 (406),23,"город Москва, Красногвардейский бульвар, дом 7",Пресненский район,Центральный административный округ,55.7605520002188,37.5439249302422,1900492.1663702012,6412104.513330618
1851,Парковка №3011 (106),6,"город Москва, Кутузовский переулок, дом 3",район Дорогомилово,Западный административный округ,55.7412061397417,37.5432695644048,1901168.0467016117,6410005.1433401685
1852,Парковка №3011 (107),4,"город Москва, Студенческая улица, дом 34",район Дорогомилово,Западный административный округ,55.740824527418,37.543732616732,1901210.3271975731,6409973.6638575
1853,Парковка №3003 (407),3,"город Москва, улица Литвина-Седого, дом 13, строение 2",Пресненский район,Центральный административный округ,55.7621084342931,37.536933848258,1900009.6164844143,6412126.48300662
1854,Парковка №3003 (408),16,"город Москва, улица Литвина-Седого, дом 13",Пресненский район,Центральный административный округ,55.7619550172732,37.5381486581775,1900089.1357867373,6412135.279408449
1855,Парковка №3003 (409),1,"город Москва, улица Литвина-Седого, дом 13, строение 4",Пресненский район,Центральный административный округ,55.7618105280409,37.5393062246049,1900164.8455188947,6412143.8458680855
1856,Парковка №3003 (410),7,"город Москва, улица Литвина-Седого, дом 7",Пресненский район,Центральный административный округ,55.7616902977706,37.5403119234953,1900230.4265540668,6412151.861253623
1857,Парковка №3003 (411),5,"город Москва, улица Литвина-Седого, дом 7",Пресненский район,Центральный административный округ,55.7615765331008,37.5412881582209,1900293.9775665551,6412159.960119567
1858,Парковка №3003 (413),5,"город Москва, улица Литвина-Седого, дом 5, строение 1",Пресненский район,Центральный административный округ,55.761481496888,37.542095515499,1900346.5703305337,6412166.556138648
1859,Парковка №3003 (414),12,"город Москва, улица Литвина-Седого, дом 3",Пресненский район,Центральный административный округ,55.7613445509822,37.5431978945378,1900418.6473075717,6412174.789279146
1860,Парковка №3006 (129),4,"город Москва, Пантелеевская улица, дом 6",Красносельский район,Центральный административный округ,55.7814151000201,37.6443502502538,1905820.264464193,6416452.978142917
1861,Парковка №3006 (130),7,"город Москва, Пантелеевская улица, дом 2",Красносельский район,Центральный административный округ,55.7808811500435,37.6445674506489,1905853.307835603,6416399.985820212
1862,Парковка №3006 (131),2,"город Москва, Пантелеевская улица, дом 2",Красносельский район,Центральный административный округ,55.780345650007,37.6447847500824,1905886.4151396605,6416346.828576044
1863,Парковка №3005 (291),19,"город Москва, Большая Переяславская улица, дом 6, корпус 2",Мещанский район,Центральный административный округ,55.7808178000585,37.6443904508354,1905844.9132182377,6416389.45001299
1864,Парковка №3006 (69),1,"город Москва, 2-й Новый переулок, дом 4",Красносельский район,Центральный административный округ,55.7803034000046,37.6686953000168,1907340.1389917526,6416843.554735828
