,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
2599,3024,55732,55732,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2600,3025,55733,55733,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2601,3026,55798,55798,Город игрушек,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Хорошёвское шоссе, дом 16, строение 3",Хорошёвский район,Северный административный округ,37.546131,55.77421276270448,1900120.7293439952,6413623.251438913
2602,3027,55921,55921,Антиквариат,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Миклухо-Маклая, дом 18, корпус 2",район Коньково,Юго-Западный административный округ,37.519448,55.64484872530056,1903278.0845382838,6399117.7146832235
2603,3028,55963,55963,Товары для дома,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Зеленоградская улица, дом 18А",район Ховрино,Северный административный округ,37.507298999999996,55.86985979063662,1894225.9113250088,6423125.184702433
2604,3029,56063,56063,Автозапчасти Exist.ru,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Авиаконструктора Миля, дом 1",район Выхино-Жулебино,Юго-Восточный административный округ,37.85105300000001,55.688437737855594,1921858.0318204898,6410789.89025188
2605,3030,56064,56064,Оптика,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 46, корпус 3",Рязанский район,Юго-Восточный административный округ,37.792212000000006,55.716994746107474,1917208.9355080558,6412621.789348228
2606,3032,56211,56211,Proficare,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",поселение Московский,Новомосковский административный округ,37.391653999999996,55.61816271763832,1896461.5919458664,6393578.277770302
2607,3034,56524,56524,Чу.Ча,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Театральный проезд, дом 5, строение 1",Мещанский район,Центральный административный округ,37.62455799999999,55.760132758612535,1905408.645237217,6413744.69331308
2608,3035,56530,56530,Магазин «Фильтры для воды»,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Барклая, дом 8",район Филёвский Парк,Западный административный округ,37.502752,55.74115675310578,1898705.3845606968,6409155.057517747
2609,3036,56532,56532,Самокаты Kickmeat,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Театральный проезд, дом 5, строение 1",Мещанский район,Центральный административный округ,37.62455799999999,55.760132758612535,1905408.645237217,6413744.69331308
2610,3037,56546,56546,Бижутерия,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Боровское шоссе, дом 6",район Солнцево,Западный административный округ,37.402535,55.65901572937575,1895626.008183955,6398211.753850906
2611,3038,56547,56547,Все для рыбалки,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Боровское шоссе, дом 6",район Солнцево,Западный административный округ,37.402535,55.65901572937575,1895626.008183955,6398211.753850906
2612,3039,56565,56565,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2613,3040,56570,56570,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2614,3041,56571,56571,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2615,3043,56681,56681,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2616,3044,56682,56682,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2617,3045,56687,56687,Зоомагазин Петмаркет,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 109",район Коньково,Юго-Западный административный округ,37.52163400000001,55.63300272189701,1903848.7573710796,6397885.8054660475
2618,3046,56689,56689,Компания Фарадей,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 109",район Коньково,Юго-Западный административный округ,37.52163400000001,55.63300272189701,1903848.7573710796,6397885.8054660475
2619,3047,56690,56690,Магазин подарочной упаковки,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 109",район Коньково,Юго-Западный административный округ,37.52163400000001,55.63300272189701,1903848.7573710796,6397885.8054660475
2620,3048,56691,56691,Кожгалантерея,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 1",поселение Московский,Новомосковский административный округ,37.43602399999999,55.63176772154237,1898670.4016089016,6395968.20841421
2621,3049,56692,56692,Аксессуары для волос и ногтей,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 1",поселение Московский,Новомосковский административный округ,37.43602399999999,55.63176772154237,1898670.4016089016,6395968.20841421
2622,3050,56693,56693,Магазин постельного белья,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 109",район Коньково,Юго-Западный административный округ,37.52163400000001,55.63300272189701,1903848.7573710796,6397885.8054660475
2623,3051,56694,56694,Серебряный слон,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 109",район Коньково,Юго-Западный административный округ,37.52163400000001,55.63300272189701,1903848.7573710796,6397885.8054660475
2624,3052,56695,56695,Товары из Японии,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 109",район Коньково,Юго-Западный административный округ,37.52163400000001,55.63300272189701,1903848.7573710796,6397885.8054660475
2625,3053,56713,56713,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
