,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
100,406,13016,13016,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, Чонгарский бульвар, дом 19",Нагорный район,Южный административный округ,37.60673395037938,55.65284382715769,1908304.5918000871,6401805.764684778
101,410,13048,13048,Избенка,Прочие специализированные продовольственные предприятия торговли,Избенка,да,реализация продовольственных товаров,"город Москва, Тимирязевская улица, дом 2/3",Тимирязевский район,Северный административный округ,37.573443,55.808059,1900525.854864963,6417841.6555241365
102,417,13458,13458,Travelers Coffee,Прочие специализированные продовольственные предприятия торговли,Travelers Coffee,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
103,420,13491,13491,Баскин Роббинс,Прочие специализированные продовольственные предприятия торговли,Баскин Роббинс,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
104,422,13502,13502,Costa Coffee,Прочие специализированные продовольственные предприятия торговли,Costa coffee,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
105,425,13516,13516,KFC,Прочие специализированные продовольственные предприятия торговли,KFC,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
106,426,13521,13521,Крошка-картошка,Прочие специализированные продовольственные предприятия торговли,Крошка-картошка,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
107,427,13524,13524,Елки Палки,Прочие специализированные продовольственные предприятия торговли,Елки Палки,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
108,428,13556,13556,TGI Fridays,Прочие специализированные продовольственные предприятия торговли,TGI Fridays,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
109,429,13559,13559,Теремок,Прочие специализированные продовольственные предприятия торговли,Теремок,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
110,430,13566,13566,Восточный базар,Прочие специализированные продовольственные предприятия торговли,Восточный базар,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
111,431,13575,13575,Япоша,Прочие специализированные продовольственные предприятия торговли,ЯПОША,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
112,432,13589,13589,Шоколадница,Прочие специализированные продовольственные предприятия торговли,Шоколадница,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
113,433,13591,13591,Старбакс,Прочие специализированные продовольственные предприятия торговли,Старбакс,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
114,434,13598,13598,Tutti frutti,Прочие специализированные продовольственные предприятия торговли,Tutti frutti,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
115,435,13599,13599,Tutti frutti,Прочие специализированные продовольственные предприятия торговли,Tutti frutti,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
116,437,13629,13629,Сбарро,Прочие специализированные продовольственные предприятия торговли,Сбарро,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 38А",Хорошёвский район,Северный административный округ,37.539155,55.78161,1899423.146234524,6414275.216796262
117,441,13653,13653,Panda Express,Прочие специализированные продовольственные предприятия торговли,Panda Express,да,реализация продовольственных товаров,"город Москва, Ходынский бульвар, дом 4",Хорошёвский район,Северный административный округ,37.52774800000001,55.790177767350436,1898413.2725086256,6414961.099945517
118,456,14317,14317,ОТДОХНИ,Прочие специализированные продовольственные предприятия торговли,Отдохни,да,реализация продовольственных товаров,"город Москва, улица Менжинского, дом 5А",Бабушкинский район,Северо-Восточный административный округ,37.67720883280933,55.86717913576044,1904620.9969047413,6426382.765757225
119,457,14369,14369,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Алтуфьевское шоссе, дом 86, корпус 1",район Бибирево,Северо-Восточный административный округ,37.58819562628668,55.897758739514636,1898092.7020687526,6427816.6615212215
120,467,14383,14383,Рублевский,Прочие специализированные продовольственные предприятия торговли,Рублевский,да,реализация продовольственных товаров,"город Москва, улица Плещеева, дом 4, корпус 1",район Бибирево,Северо-Восточный административный округ,37.60555175504409,55.88307813746398,1899688.9092209,6426596.9309356
121,498,14705,14705,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Ярославское шоссе, дом 54",Ярославский район,Северо-Восточный административный округ,37.70487805161946,55.865503290409286,1906359.6624787373,6426782.401498721
122,501,14757,14757,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, улица Пришвина, дом 22",район Бибирево,Северо-Восточный административный округ,37.60217922613153,55.885563632958714,1899392.3241953584,6426794.346780466
123,506,14953,14953,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Алтуфьевское шоссе, дом 70, корпус 1",район Бибирево,Северо-Восточный административный округ,37.58853705234736,55.88825469159409,1898466.195590404,6426799.629887295
124,507,15031,15031,Кофейная кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Дмитровское шоссе, дом 163А, корпус 1",район Северный,Северо-Восточный административный округ,37.53922340009041,55.90892973370979,1894713.6361634738,6428000.2589543015
125,511,15267,15267,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, улица Дудинка, дом 3",Ярославский район,Северо-Восточный административный округ,37.68765761996078,55.861942167402646,1905449.22550086,6426037.575768215
126,512,15268,15268,Мясницкий ряд,Прочие специализированные продовольственные предприятия торговли,Мясницкий ряд,да,реализация продовольственных товаров,"город Москва, улица Дудинка, дом 3",Ярославский район,Северо-Восточный административный округ,37.68765761996078,55.861942167402646,1905449.22550086,6426037.575768215
127,514,15336,15336,Красное и Белое,Прочие специализированные продовольственные предприятия торговли,Красное и Белое,да,реализация продовольственных товаров,"город Москва, Заповедная улица, дом 16, корпус 1, строение 2",район Южное Медведково,Северо-Восточный административный округ,37.638088105434925,55.867404597457316,1902242.5175219032,6425588.0308862
128,520,15569,15569,Очаково,Прочие специализированные продовольственные предприятия торговли,Очаково,да,реализация продовольственных товаров,"город Москва, Большая Черкизовская улица, дом 30Б",район Преображенское,Восточный административный округ,37.74106805330341,55.80003482945367,1910997.9365866568,6420489.928025833
129,521,15604,15604,Подворье,Прочие специализированные продовольственные предприятия торговли,Подворье,да,реализация продовольственных товаров,"город Москва, Уральская улица, дом 4Г",район Гольяново,Восточный административный округ,37.799406,55.812248,1914080.2903290612,6423034.426838449
130,525,15687,15687,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, Электрозаводская улица, дом 27, строение 1",район Преображенское,Восточный административный округ,37.7072307096553,55.7916958140805,1909255.4618637462,6418880.090418495
131,546,16263,16263,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Таганская улица, дом 2",Таганский район,Центральный административный округ,37.657657506383096,55.74078035596686,1908139.8484924112,6412352.6930584125
132,553,16769,16769,Куриный Дом,Прочие специализированные продовольственные предприятия торговли,Куриный Дом,да,реализация продовольственных товаров,"город Москва, 1-я Вольская улица, дом 9, корпус 5",район Некрасовка,Юго-Восточный административный округ,37.920942,55.683554,1926294.1789361,6411746.779574716
133,555,16843,16843,Красная икра,Прочие специализированные продовольственные предприятия торговли,Красная икра,да,реализация продовольственных товаров,"город Москва, Рязанский проспект, дом 99А",район Выхино-Жулебино,Юго-Восточный административный округ,37.817708,55.71408,1918868.571398432,6412846.507218861
134,560,17415,17415,Мясницкий ряд,Прочие специализированные продовольственные предприятия торговли,Мясницкий ряд,да,реализация продовольственных товаров,"город Москва, Ангарская улица, дом 1",район Западное Дегунино,Северный административный округ,37.5020840161791,55.87372327344141,1893767.0112606918,6423433.238015898
135,562,17417,17417,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, Бутырская улица, дом 4",Бутырский район,Северо-Восточный административный округ,37.585933713180715,55.79483036207107,1901774.648460495,6416676.643404271
136,566,18105,18105,Кофейная Кантата,Прочие специализированные продовольственные предприятия торговли,Кофейная кантата,да,реализация продовольственных товаров,"город Москва, Большая Черёмушкинская улица, дом 1",поселение Щаповское,Троицкий административный округ,37.368,55.4122,1902558.2774163852,6370858.099921624
137,567,18141,18141,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Профсоюзная улица, дом 102, строение 1",район Коньково,Юго-Западный административный округ,37.5262712087436,55.64368181330927,1903737.32287694,6399134.349607223
138,569,18196,18196,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Новоясеневский проспект, дом 1",район Ясенево,Юго-Западный административный округ,37.5093136038485,55.61946714968241,1903596.4555884902,6396168.71077374
139,578,18897,18897,Индийские специи,Прочие специализированные продовольственные предприятия торговли,Индийские специи,да,реализация продовольственных товаров,"город Москва, Куликовская улица, дом 9",район Северное Бутово,Юго-Западный административный округ,37.561370437903406,55.56631744270019,1908738.5138958956,6391524.880006452
140,579,18961,18961,Чайбург,Прочие специализированные продовольственные предприятия торговли,Чайбург,да,реализация продовольственных товаров,"город Москва, бульвар Дмитрия Донского, дом 1",район Северное Бутово,Юго-Западный административный округ,37.58016456899124,55.574928874552405,1909568.5278758502,6392847.388586484
141,582,18989,18989,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Венёвская улица, дом 6",район Южное Бутово,Юго-Западный административный округ,37.543246,55.547844999999995,1908312.921993376,6389152.982284007
142,593,19742,19742,TUTTI,Прочие специализированные продовольственные предприятия торговли,Tutti frutti,да,реализация продовольственных товаров,"город Москва, площадь Киевского Вокзала, дом 2",район Дорогомилово,Западный административный округ,37.565979606812064,55.744564619172145,1902424.8798478774,6410841.384355545
143,594,19743,19743,TUTTI,Прочие специализированные продовольственные предприятия торговли,Tutti frutti,да,реализация продовольственных товаров,"город Москва, площадь Киевского Вокзала, дом 2",район Дорогомилово,Западный административный округ,37.565979606812064,55.744564619172145,1902424.8798478774,6410841.384355545
144,595,19746,19746,Movenpick,Прочие специализированные продовольственные предприятия торговли,Movenpick,да,реализация продовольственных товаров,"город Москва, площадь Киевского Вокзала, дом 2",район Дорогомилово,Западный административный округ,37.565979606812064,55.744564619172145,1902424.8798478774,6410841.384355545
145,597,19756,19756,Кофейная кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, площадь Киевского Вокзала, дом 2",район Дорогомилово,Западный административный округ,37.565979606812064,55.744564619172145,1902424.8798478774,6410841.384355545
146,598,19757,19757,Кофейная кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, площадь Киевского Вокзала, дом 2",район Дорогомилово,Западный административный округ,37.565979606812064,55.744564619172145,1902424.8798478774,6410841.384355545
147,600,19850,19850,TUTTI FRUTTI FROZEN YOGURT,Прочие специализированные продовольственные предприятия торговли,Tutti frutti,да,реализация продовольственных товаров,"город Москва, площадь Киевского Вокзала, дом 2",район Дорогомилово,Западный административный округ,37.565979606812064,55.744564619172145,1902424.8798478774,6410841.384355545
148,604,19940,19940,ШАНТИМЕЛЬ,Прочие специализированные продовольственные предприятия торговли,Шантимель,да,реализация продовольственных товаров,"город Москва, площадь Киевского Вокзала, дом 2",район Дорогомилово,Западный административный округ,37.565979606812064,55.744564619172145,1902424.8798478774,6410841.384355545
149,605,19941,19941,КОНФАЭЛЬ,Прочие специализированные продовольственные предприятия торговли,Конфаэль,да,реализация продовольственных товаров,"город Москва, площадь Киевского Вокзала, дом 2",район Дорогомилово,Западный административный округ,37.565979606812064,55.744564619172145,1902424.8798478774,6410841.384355545
150,612,20417,20417,Мясновъ,Прочие специализированные продовольственные предприятия торговли,Мясновъ,да,реализация продовольственных товаров,"город Москва, улица Маршала Катукова, дом 25",район Строгино,Северо-Западный административный округ,37.414408932289305,55.805465477092135,1890965.2954529752,6414254.275428259
151,613,20427,20427,Французская кондитерская «Шантимель»,Прочие специализированные продовольственные предприятия торговли,Шантимель,да,реализация продовольственных товаров,"город Москва, Пятницкое шоссе, дом 39",район Митино,Северо-Западный административный округ,37.35547891581662,55.85502261029411,1885566.8833844147,6418379.696502778
152,616,20462,20462,КОФЕЙНАЯ КАНТАТА,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, улица Маршала Бирюзова, дом 32",район Щукино,Северо-Западный административный округ,37.48299698939827,55.7997721685114,1895340.7634709624,6415064.047480604
153,620,20640,20640,Индийские специи,Прочие специализированные продовольственные предприятия торговли,Индийские специи,да,реализация продовольственных товаров,"город Москва, Тушинская улица, дом 17",район Покровское-Стрешнево,Северо-Западный административный округ,37.44504784479583,55.82666235884504,1892044.96316174,6417175.27298029
154,621,21019,21019,Чайбург,Прочие специализированные продовольственные предприятия торговли,Чайбург,да,реализация продовольственных товаров,"город Москва, Новокуркинское шоссе, дом 1",район Куркино,Северо-Западный административный округ,37.40675080710192,55.885141175555155,1887568.416790069,6422687.31398309
155,622,21092,21092,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, улица Маршала Катукова, дом 11, корпус 1, строение 2",район Строгино,Северо-Западный административный округ,37.40458418597081,55.81020570010308,1890194.2284013808,6414561.9257106
156,623,21096,21096,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, улица Маршала Катукова, дом 11, корпус 1, строение 2",район Строгино,Северо-Западный административный округ,37.40458418597081,55.81020570010308,1890194.2284013808,6414561.9257106
157,633,21303,21303,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Кронштадтский бульвар, дом 3, строение 13",Головинский район,Северный административный округ,37.48660901954461,55.83965987468103,1894087.3400756686,6419439.560207928
158,634,21572,21572,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Правобережная улица, дом 1Б",район Левобережный,Северный административный округ,37.44970184072977,55.880913782557315,1890327.0537208896,6423121.050403956
159,662,22035,22035,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.49794738270719,55.823181548622294,1895383.980423091,6417898.779105523
160,664,22105,22105,Избенка,Прочие специализированные продовольственные предприятия торговли,Избенка,да,реализация продовольственных товаров,"город Москва, Фестивальная улица, дом 2Б",район Левобережный,Северный административный округ,37.47823603872458,55.855202858049296,1893005.5664431576,6420941.265918116
161,665,22111,22111,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Фестивальная улица, дом 2Б",район Левобережный,Северный административный округ,37.47823603872458,55.855202858049296,1893005.5664431576,6420941.265918116
162,666,22149,22149,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, Фестивальная улица, дом 2Б",район Левобережный,Северный административный округ,37.47815793689136,55.85518732612069,1893001.403889131,6420937.969486896
163,667,22151,22151,Вегус,Прочие специализированные продовольственные предприятия торговли,Вегус,да,реализация продовольственных товаров,"город Москва, Фестивальная улица, дом 2Б",район Левобережный,Северный административный округ,37.47815793689136,55.85518732612069,1893001.403889131,6420937.969486896
164,671,22351,22351,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, город Зеленоград, корпус 1446",район Крюково,Зеленоградский административный округ,37.151295000000005,55.984925,1868449.9803266881,6428199.959770678
165,684,22481,22481,Магазин «Кантата»,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, город Зеленоград, Крюковская площадь, дом 1",район Силино,Зеленоградский административный округ,37.174672745329794,55.9827706609634,1869942.3239282987,6428444.963770011
166,695,22745,22745,Пивной бутик ПивКо.ру,Прочие специализированные продовольственные предприятия торговли,ПивКо,да,реализация продовольственных товаров,"город Москва, Кировоградская улица, дом 9, корпус 1",район Чертаново Северное,Южный административный округ,37.61186805425621,55.6256958952471,1909624.0376245037,6398986.400726917
167,698,22828,22828,Пятерочка,Прочие специализированные продовольственные предприятия торговли,Пятерочка,да,реализация продовольственных товаров,"город Москва, улица Красного Маяка, дом 15А, строение 1",район Чертаново Центральное,Южный административный округ,37.57977566276442,55.60844688705072,1908304.5328710212,6396453.788940595
168,705,23088,23088,Торты У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Ореховый бульвар, дом 45, корпус 1",район Зябликово,Южный административный округ,37.743589366199366,55.61452810693043,1918074.5608534904,6400553.869612503
169,706,23110,23110,Магазин «Кофейная Кантата»,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Кировоградская улица, дом 14",район Чертаново Северное,Южный административный округ,37.60591175309061,55.622601780300464,1909375.3297146226,6398527.877084001
170,719,23483,23483,Магазин «ВкусВилл»,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, Бирюлёвская улица, дом 51, корпус 1",район Бирюлёво Восточное,Южный административный округ,37.671507,55.582655,1914861.5277111772,6395598.956015177
171,733,23987,23987,Супермаркет«Вкусвилл»,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, улица Маршала Захарова, дом 2",район Орехово-Борисово Северное,Южный административный округ,37.707108679773114,55.62398600125528,1915497.0271649316,6400804.04637357
172,734,23990,23990,Универсам «Отдохни-77»,Прочие специализированные продовольственные предприятия торговли,Отдохни,да,реализация продовольственных товаров,"город Москва, улица Маршала Захарова, дом 2",район Орехово-Борисово Северное,Южный административный округ,37.707101936373505,55.624009990070284,1915495.7227593937,6400806.490017912
173,743,24232,24232,Отдел «Кофейная Кантата»,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Каширское шоссе, дом 26",район Москворечье-Сабурово,Южный административный округ,37.647544230999216,55.65403807217425,1910747.8755023363,6402790.6846606275
174,762,25132,25132,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, Нижний Сусальный переулок, дом 5, сооружение 2",Басманный район,Центральный административный округ,37.662318632633024,55.76041044751153,1907693.0188880968,6414566.038528687
175,767,25323,25323,Магазин шоколадных подарков «Конфаэль»,Прочие специализированные продовольственные предприятия торговли,Конфаэль,да,реализация продовольственных товаров,"город Москва, Верхняя Красносельская улица, дом 3А",Красносельский район,Центральный административный округ,37.66536554378235,55.78577215235765,1906934.3958176002,6417363.034386355
176,771,25484,25484,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Большая Серпуховская улица, дом 48, строение 1",район Замоскворечье,Центральный административный округ,37.626988138030775,55.721951512953154,1906974.211825861,6409680.213450248
177,772,25568,25568,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Пресненская набережная, дом 2",Пресненский район,Центральный административный округ,37.538575,55.749030000000005,1900593.142629166,6410750.706560307
178,773,25662,25662,Индийские специи,Прочие специализированные продовольственные предприятия торговли,Индийские специи,да,реализация продовольственных товаров,"город Москва, поселение Сосенское, Калужское шоссе, 22-й километр, дом 10",поселение Сосенское,Новомосковский административный округ,37.486805,55.60576,1902727.7018897592,6394220.523819006
179,782,26019,26019,Горячий калач,Прочие специализированные продовольственные предприятия торговли,Горячий калач,да,реализация продовольственных товаров,"город Москва, город Троицк, Сиреневый бульвар, дом 1",поселение Троицк,Троицкий административный округ,37.295904553198746,55.47208983315131,1895946.1377390956,6375826.737719035
180,798,26483,26483,Горячий калач,Прочие специализированные продовольственные предприятия торговли,Горячий калач,да,реализация продовольственных товаров,"город Москва, город Троицк, микрорайон ""В"", дом 40",поселение Троицк,Троицкий административный округ,37.303934999999996,55.486265,1895921.3364963462,6377523.488380686
181,802,26613,26613,Кофейная кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Ярцевская улица, дом 19",район Кунцево,Западный административный округ,37.410640643202775,55.73833758709426,1893205.1799258569,6406936.4158186
182,806,26928,26928,Рублевский,Прочие специализированные продовольственные предприятия торговли,Рублевский,да,реализация продовольственных товаров,"город Москва, Живописная улица, дом 24",район Хорошёво-Мнёвники,Северо-Западный административный округ,37.45480897100815,55.78830457528085,1894051.4490508174,6413241.822896383
183,813,27013,27013,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Чонгарский бульвар, дом 19",Нагорный район,Южный административный округ,37.60673395037938,55.65284382715769,1908304.5918000871,6401805.764684778
184,847,27982,27982,Очаково,Прочие специализированные продовольственные предприятия торговли,Очаково,да,реализация продовольственных товаров,"город Москва, Ленинградское шоссе, дом 84, строение 1",Головинский район,Северный административный округ,37.47557361190067,55.84874312341103,1893082.585854016,6420189.562588529
185,850,28083,28083,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Алтуфьевское шоссе, дом 82",район Бибирево,Северо-Восточный административный округ,37.58888588509287,55.894788769449406,1898244.7541959903,6427511.01935923
186,851,28085,28085,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, улица Арбат, дом 17",район Арбат,Центральный административный округ,37.59651106711493,55.75095581433896,1904044.422495466,6412168.551610766
187,859,28208,28208,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, город Зеленоград, корпус 1204",район Силино,Зеленоградский административный округ,37.190666,55.995523,1870444.3811350008,6430147.489967591
